"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395454","839479"
"EASTERN CAPE","18-34","Male","300509","854468"
"EASTERN CAPE","35-49","Female","370286","586430"
"EASTERN CAPE","35-49","Male","252249","522727"
"EASTERN CAPE","50-59","Female","237002","320585"
"EASTERN CAPE","50-59","Male","149319","196960"
"EASTERN CAPE","60+","Female","367976","517296"
"EASTERN CAPE","60+","Male","220956","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231839","410210"
"FREE STATE","18-34","Male","176345","419145"
"FREE STATE","35-49","Female","194494","283918"
"FREE STATE","35-49","Male","160401","266941"
"FREE STATE","50-59","Female","105521","140470"
"FREE STATE","50-59","Male","82179","105617"
"FREE STATE","60+","Female","138429","178195"
"FREE STATE","60+","Male","87268","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","989962","2584852"
"GAUTENG","18-34","Male","845887","2611302"
"GAUTENG","35-49","Female","1004177","1659380"
"GAUTENG","35-49","Male","939139","1782603"
"GAUTENG","50-59","Female","444786","675158"
"GAUTENG","50-59","Male","425406","655342"
"GAUTENG","60+","Female","499261","745260"
"GAUTENG","60+","Male","382860","597429"
"GAUTENG","Unidentified","Female","273",""
"GAUTENG","Unidentified","Male","160",""
"KWAZULU-NATAL","18-34","Female","639315","1707989"
"KWAZULU-NATAL","18-34","Male","438498","1725158"
"KWAZULU-NATAL","35-49","Female","575485","1071255"
"KWAZULU-NATAL","35-49","Male","414253","951364"
"KWAZULU-NATAL","50-59","Female","301665","492136"
"KWAZULU-NATAL","50-59","Male","203303","316845"
"KWAZULU-NATAL","60+","Female","448150","624115"
"KWAZULU-NATAL","60+","Male","254725","330933"
"KWAZULU-NATAL","Unidentified","Female","353",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","431766","818804"
"LIMPOPO","18-34","Male","293991","833104"
"LIMPOPO","35-49","Female","378058","573264"
"LIMPOPO","35-49","Male","250193","493423"
"LIMPOPO","50-59","Female","200058","265501"
"LIMPOPO","50-59","Male","133976","165831"
"LIMPOPO","60+","Female","296874","372555"
"LIMPOPO","60+","Male","171639","173319"
"LIMPOPO","Unidentified","Female","605",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275491","681710"
"MPUMALANGA","18-34","Male","234805","729028"
"MPUMALANGA","35-49","Female","241369","451254"
"MPUMALANGA","35-49","Male","213473","457785"
"MPUMALANGA","50-59","Female","118173","197794"
"MPUMALANGA","50-59","Male","95830","151183"
"MPUMALANGA","60+","Female","144650","224305"
"MPUMALANGA","60+","Male","104519","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78573","174695"
"NORTHERN CAPE","18-34","Male","74196","182300"
"NORTHERN CAPE","35-49","Female","69630","118328"
"NORTHERN CAPE","35-49","Male","73603","131923"
"NORTHERN CAPE","50-59","Female","37405","57823"
"NORTHERN CAPE","50-59","Male","34856","49198"
"NORTHERN CAPE","60+","Female","46222","80820"
"NORTHERN CAPE","60+","Male","34462","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243804","547199"
"NORTH WEST","18-34","Male","201721","611287"
"NORTH WEST","35-49","Female","216972","386831"
"NORTH WEST","35-49","Male","216949","437698"
"NORTH WEST","50-59","Female","109978","173790"
"NORTH WEST","50-59","Male","109288","168889"
"NORTH WEST","60+","Female","144761","213393"
"NORTH WEST","60+","Male","109550","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","109",""
"WESTERN CAPE","18-34","Female","522438","1010156"
"WESTERN CAPE","18-34","Male","454866","1047625"
"WESTERN CAPE","35-49","Female","478291","744325"
"WESTERN CAPE","35-49","Male","421027","767488"
"WESTERN CAPE","50-59","Female","245575","368383"
"WESTERN CAPE","50-59","Male","212882","315766"
"WESTERN CAPE","60+","Female","322709","422288"
"WESTERN CAPE","60+","Male","240213","300872"
"WESTERN CAPE","Unidentified","Female","114",""
"WESTERN CAPE","Unidentified","Male","68",""
