"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392498","839479"
"EASTERN CAPE","18-34","Male","295564","854468"
"EASTERN CAPE","35-49","Female","369409","586430"
"EASTERN CAPE","35-49","Male","251111","522727"
"EASTERN CAPE","50-59","Female","236386","320585"
"EASTERN CAPE","50-59","Male","148915","196960"
"EASTERN CAPE","60+","Female","364475","517296"
"EASTERN CAPE","60+","Male","218823","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","78",""
"FREE STATE","18-34","Female","230920","410210"
"FREE STATE","18-34","Male","175727","419145"
"FREE STATE","35-49","Female","193965","283918"
"FREE STATE","35-49","Male","159892","266941"
"FREE STATE","50-59","Female","105203","140470"
"FREE STATE","50-59","Male","81875","105617"
"FREE STATE","60+","Female","137088","178195"
"FREE STATE","60+","Male","86315","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986685","2584852"
"GAUTENG","18-34","Male","842708","2611302"
"GAUTENG","35-49","Female","998835","1659380"
"GAUTENG","35-49","Male","934072","1782603"
"GAUTENG","50-59","Female","442086","675158"
"GAUTENG","50-59","Male","422531","655342"
"GAUTENG","60+","Female","493935","745260"
"GAUTENG","60+","Male","378239","597429"
"GAUTENG","Unidentified","Female","291",""
"GAUTENG","Unidentified","Male","172",""
"KWAZULU-NATAL","18-34","Female","635575","1707989"
"KWAZULU-NATAL","18-34","Male","436384","1725158"
"KWAZULU-NATAL","35-49","Female","573162","1071255"
"KWAZULU-NATAL","35-49","Male","412232","951364"
"KWAZULU-NATAL","50-59","Female","300840","492136"
"KWAZULU-NATAL","50-59","Male","202461","316845"
"KWAZULU-NATAL","60+","Female","443944","624115"
"KWAZULU-NATAL","60+","Male","252182","330933"
"KWAZULU-NATAL","Unidentified","Female","363",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","428102","818804"
"LIMPOPO","18-34","Male","290983","833104"
"LIMPOPO","35-49","Female","375449","573264"
"LIMPOPO","35-49","Male","248293","493423"
"LIMPOPO","50-59","Female","199347","265501"
"LIMPOPO","50-59","Male","133595","165831"
"LIMPOPO","60+","Female","294523","372555"
"LIMPOPO","60+","Male","170056","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273765","681710"
"MPUMALANGA","18-34","Male","233201","729028"
"MPUMALANGA","35-49","Female","239725","451254"
"MPUMALANGA","35-49","Male","211732","457785"
"MPUMALANGA","50-59","Female","117583","197794"
"MPUMALANGA","50-59","Male","95369","151183"
"MPUMALANGA","60+","Female","143139","224305"
"MPUMALANGA","60+","Male","103341","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","53",""
"NORTHERN CAPE","18-34","Female","78084","174695"
"NORTHERN CAPE","18-34","Male","73733","182300"
"NORTHERN CAPE","35-49","Female","69269","118328"
"NORTHERN CAPE","35-49","Male","73155","131923"
"NORTHERN CAPE","50-59","Female","37240","57823"
"NORTHERN CAPE","50-59","Male","34639","49198"
"NORTHERN CAPE","60+","Female","45681","80820"
"NORTHERN CAPE","60+","Male","34025","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242719","547199"
"NORTH WEST","18-34","Male","200467","611287"
"NORTH WEST","35-49","Female","215896","386831"
"NORTH WEST","35-49","Male","215898","437698"
"NORTH WEST","50-59","Female","109428","173790"
"NORTH WEST","50-59","Male","108783","168889"
"NORTH WEST","60+","Female","143354","213393"
"NORTH WEST","60+","Male","108293","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522350","1010156"
"WESTERN CAPE","18-34","Male","454137","1047625"
"WESTERN CAPE","35-49","Female","476825","744325"
"WESTERN CAPE","35-49","Male","419708","767488"
"WESTERN CAPE","50-59","Female","244595","368383"
"WESTERN CAPE","50-59","Male","211917","315766"
"WESTERN CAPE","60+","Female","319731","422288"
"WESTERN CAPE","60+","Male","237730","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","70",""
