"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"EASTERN CAPE","AMATHOLE DM","12-17","Female","13999","4565","54013"
"EASTERN CAPE","AMATHOLE DM","12-17","Male","11816","3792","59147"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Female","18973","10191","40374"
"EASTERN CAPE","BUFFALO CITY MM","12-17","Male","14725","7049","41449"
"EASTERN CAPE","JOE GQABI DM","12-17","Female","8547","3067","21796"
"EASTERN CAPE","JOE GQABI DM","12-17","Male","7568","2364","23762"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Female","11254","6431","25499"
"EASTERN CAPE","SARAH BAARTMAN DM","12-17","Male","9499","4770","26199"
"FREE STATE","FEZILE DABI DM","12-17","Female","13790","5290","26752"
"FREE STATE","FEZILE DABI DM","12-17","Male","11277","3865","26768"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Female","18006","6751","34380"
"FREE STATE","LEJWELEPUTSWA DM","12-17","Male","15216","4821","33735"
"FREE STATE","MANGAUNG MM","12-17","Female","26560","15613","45611"
"FREE STATE","MANGAUNG MM","12-17","Male","23549","12491","47218"
"FREE STATE","XHARIEP DM","12-17","Female","4299","1197","8183"
"FREE STATE","XHARIEP DM","12-17","Male","3521","797","8133"
"GAUTENG","EKURHULENI MM","12-17","Female","52124","22039","165897"
"GAUTENG","EKURHULENI MM","12-17","Male","42559","16816","165688"
"GAUTENG","SEDIBENG DM","12-17","Female","15541","6984","43340"
"GAUTENG","SEDIBENG DM","12-17","Male","12392","5270","46239"
"GAUTENG","WEST RAND DM","12-17","Female","19780","10313","41623"
"GAUTENG","WEST RAND DM","12-17","Male","16223","7813","41409"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Female","6837","2920","33168"
"KWAZULU-NATAL","AMAJUBA DM","12-17","Male","4428","1801","33581"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Female","26464","12583","172176"
"KWAZULU-NATAL","ETHEKWINI MM","12-17","Male","22912","10637","180552"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Female","13449","7940","34875"
"KWAZULU-NATAL","HARRY GWALA DM","12-17","Male","10585","5756","34556"
"KWAZULU-NATAL","ILEMBE DM","12-17","Female","8976","4492","38682"
"KWAZULU-NATAL","ILEMBE DM","12-17","Male","5458","2496","39106"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Female","12823","5224","61538"
"KWAZULU-NATAL","KING CETSHWAYO DM","12-17","Male","8403","3200","61800"
"KWAZULU-NATAL","UGU DM","12-17","Female","13348","5686","51740"
"KWAZULU-NATAL","UGU DM","12-17","Male","8734","3171","52856"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Female","14200","5813","60728"
"KWAZULU-NATAL","UMGUNGUNDLOVU DM","12-17","Male","10227","3813","59741"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Female","20644","10273","47511"
"KWAZULU-NATAL","UMKHANYAKUDE DM","12-17","Male","13119","5416","45277"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Female","15064","6384","39331"
"KWAZULU-NATAL","UMZINYATHI DM","12-17","Male","9303","3477","39377"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Female","15737","7069","46750"
"KWAZULU-NATAL","UTHUKELA DM","12-17","Male","10601","4141","48520"
"KWAZULU-NATAL","ZULULAND DM","12-17","Female","24452","12990","61011"
"KWAZULU-NATAL","ZULULAND DM","12-17","Male","17569","8191","62836"
"LIMPOPO","CAPRICORN DM","12-17","Female","36602","15040","81625"
"LIMPOPO","CAPRICORN DM","12-17","Male","31506","11345","86098"
"LIMPOPO","MOPANI DM","12-17","Female","37058","12492","71845"
"LIMPOPO","MOPANI DM","12-17","Male","30499","8960","76268"
"LIMPOPO","SEKHUKHUNE DM","12-17","Female","26206","9954","74350"
