"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392573","839479"
"EASTERN CAPE","18-34","Male","295682","854468"
"EASTERN CAPE","35-49","Female","369475","586430"
"EASTERN CAPE","35-49","Male","251148","522727"
"EASTERN CAPE","50-59","Female","236405","320585"
"EASTERN CAPE","50-59","Male","148915","196960"
"EASTERN CAPE","60+","Female","364603","517296"
"EASTERN CAPE","60+","Male","218914","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","78",""
"FREE STATE","18-34","Female","230972","410210"
"FREE STATE","18-34","Male","175748","419145"
"FREE STATE","35-49","Female","193973","283918"
"FREE STATE","35-49","Male","159916","266941"
"FREE STATE","50-59","Female","105208","140470"
"FREE STATE","50-59","Male","81881","105617"
"FREE STATE","60+","Female","137141","178195"
"FREE STATE","60+","Male","86355","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986746","2584852"
"GAUTENG","18-34","Male","842687","2611302"
"GAUTENG","35-49","Female","999056","1659380"
"GAUTENG","35-49","Male","934280","1782603"
"GAUTENG","50-59","Female","442150","675158"
"GAUTENG","50-59","Male","422620","655342"
"GAUTENG","60+","Female","494146","745260"
"GAUTENG","60+","Male","378450","597429"
"GAUTENG","Unidentified","Female","291",""
"GAUTENG","Unidentified","Male","170",""
"KWAZULU-NATAL","18-34","Female","635647","1707989"
"KWAZULU-NATAL","18-34","Male","436448","1725158"
"KWAZULU-NATAL","35-49","Female","573290","1071255"
"KWAZULU-NATAL","35-49","Male","412316","951364"
"KWAZULU-NATAL","50-59","Female","300878","492136"
"KWAZULU-NATAL","50-59","Male","202506","316845"
"KWAZULU-NATAL","60+","Female","444096","624115"
"KWAZULU-NATAL","60+","Male","252284","330933"
"KWAZULU-NATAL","Unidentified","Female","363",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","428172","818804"
"LIMPOPO","18-34","Male","291038","833104"
"LIMPOPO","35-49","Female","375522","573264"
"LIMPOPO","35-49","Male","248357","493423"
"LIMPOPO","50-59","Female","199373","265501"
"LIMPOPO","50-59","Male","133603","165831"
"LIMPOPO","60+","Female","294599","372555"
"LIMPOPO","60+","Male","170115","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","273812","681710"
"MPUMALANGA","18-34","Male","233260","729028"
"MPUMALANGA","35-49","Female","239785","451254"
"MPUMALANGA","35-49","Male","211791","457785"
"MPUMALANGA","50-59","Female","117603","197794"
"MPUMALANGA","50-59","Male","95391","151183"
"MPUMALANGA","60+","Female","143198","224305"
"MPUMALANGA","60+","Male","103384","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","53",""
"NORTHERN CAPE","18-34","Female","78085","174695"
"NORTHERN CAPE","18-34","Male","73749","182300"
"NORTHERN CAPE","35-49","Female","69289","118328"
"NORTHERN CAPE","35-49","Male","73171","131923"
"NORTHERN CAPE","50-59","Female","37242","57823"
"NORTHERN CAPE","50-59","Male","34649","49198"
"NORTHERN CAPE","60+","Female","45699","80820"
"NORTHERN CAPE","60+","Male","34035","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242721","547199"
"NORTH WEST","18-34","Male","200478","611287"
"NORTH WEST","35-49","Female","215950","386831"
"NORTH WEST","35-49","Male","215954","437698"
"NORTH WEST","50-59","Female","109426","173790"
"NORTH WEST","50-59","Male","108796","168889"
"NORTH WEST","60+","Female","143414","213393"
"NORTH WEST","60+","Male","108333","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522321","1010156"
"WESTERN CAPE","18-34","Male","454111","1047625"
"WESTERN CAPE","35-49","Female","476895","744325"
"WESTERN CAPE","35-49","Male","419774","767488"
"WESTERN CAPE","50-59","Female","244604","368383"
"WESTERN CAPE","50-59","Male","211960","315766"
"WESTERN CAPE","60+","Female","319866","422288"
"WESTERN CAPE","60+","Male","237822","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
