"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394627","839479"
"EASTERN CAPE","18-34","Male","298503","854468"
"EASTERN CAPE","35-49","Female","370016","586430"
"EASTERN CAPE","35-49","Male","251928","522727"
"EASTERN CAPE","50-59","Female","236809","320585"
"EASTERN CAPE","50-59","Male","149226","196960"
"EASTERN CAPE","60+","Female","367139","517296"
"EASTERN CAPE","60+","Male","220464","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","70",""
"FREE STATE","18-34","Female","231624","410210"
"FREE STATE","18-34","Male","176182","419145"
"FREE STATE","35-49","Female","194344","283918"
"FREE STATE","35-49","Male","160276","266941"
"FREE STATE","50-59","Female","105450","140470"
"FREE STATE","50-59","Male","82099","105617"
"FREE STATE","60+","Female","138106","178195"
"FREE STATE","60+","Male","87049","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","988888","2584852"
"GAUTENG","18-34","Male","844608","2611302"
"GAUTENG","35-49","Female","1002760","1659380"
"GAUTENG","35-49","Male","937672","1782603"
"GAUTENG","50-59","Female","444013","675158"
"GAUTENG","50-59","Male","424742","655342"
"GAUTENG","60+","Female","497984","745260"
"GAUTENG","60+","Male","381772","597429"
"GAUTENG","Unidentified","Female","276",""
"GAUTENG","Unidentified","Male","164",""
"KWAZULU-NATAL","18-34","Female","638395","1707989"
"KWAZULU-NATAL","18-34","Male","437915","1725158"
"KWAZULU-NATAL","35-49","Female","574948","1071255"
"KWAZULU-NATAL","35-49","Male","413769","951364"
"KWAZULU-NATAL","50-59","Female","301531","492136"
"KWAZULU-NATAL","50-59","Male","203144","316845"
"KWAZULU-NATAL","60+","Female","447137","624115"
"KWAZULU-NATAL","60+","Male","254124","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","430862","818804"
"LIMPOPO","18-34","Male","293294","833104"
"LIMPOPO","35-49","Female","377464","573264"
"LIMPOPO","35-49","Male","249744","493423"
"LIMPOPO","50-59","Female","199875","265501"
"LIMPOPO","50-59","Male","133917","165831"
"LIMPOPO","60+","Female","296335","372555"
"LIMPOPO","60+","Male","171252","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275091","681710"
"MPUMALANGA","18-34","Male","234507","729028"
"MPUMALANGA","35-49","Female","241006","451254"
"MPUMALANGA","35-49","Male","213078","457785"
"MPUMALANGA","50-59","Female","118019","197794"
"MPUMALANGA","50-59","Male","95746","151183"
"MPUMALANGA","60+","Female","144297","224305"
"MPUMALANGA","60+","Male","104257","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78434","174695"
"NORTHERN CAPE","18-34","Male","74075","182300"
"NORTHERN CAPE","35-49","Female","69505","118328"
"NORTHERN CAPE","35-49","Male","73507","131923"
"NORTHERN CAPE","50-59","Female","37348","57823"
"NORTHERN CAPE","50-59","Male","34786","49198"
"NORTHERN CAPE","60+","Female","46095","80820"
"NORTHERN CAPE","60+","Male","34363","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243404","547199"
"NORTH WEST","18-34","Male","201263","611287"
"NORTH WEST","35-49","Female","216664","386831"
"NORTH WEST","35-49","Male","216677","437698"
"NORTH WEST","50-59","Female","109799","173790"
"NORTH WEST","50-59","Male","109123","168889"
"NORTH WEST","60+","Female","144404","213393"
"NORTH WEST","60+","Male","109264","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522447","1010156"
"WESTERN CAPE","18-34","Male","454529","1047625"
"WESTERN CAPE","35-49","Female","477876","744325"
"WESTERN CAPE","35-49","Male","420754","767488"
"WESTERN CAPE","50-59","Female","245339","368383"
"WESTERN CAPE","50-59","Male","212631","315766"
"WESTERN CAPE","60+","Female","322005","422288"
"WESTERN CAPE","60+","Male","239619","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
