"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","396036","839479"
"EASTERN CAPE","18-34","Male","302098","854468"
"EASTERN CAPE","35-49","Female","370507","586430"
"EASTERN CAPE","35-49","Male","252587","522727"
"EASTERN CAPE","50-59","Female","237118","320585"
"EASTERN CAPE","50-59","Male","149445","196960"
"EASTERN CAPE","60+","Female","368741","517296"
"EASTERN CAPE","60+","Male","221400","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","67",""
"FREE STATE","18-34","Female","231985","410210"
"FREE STATE","18-34","Male","176515","419145"
"FREE STATE","35-49","Female","194623","283918"
"FREE STATE","35-49","Male","160462","266941"
"FREE STATE","50-59","Female","105567","140470"
"FREE STATE","50-59","Male","82295","105617"
"FREE STATE","60+","Female","138721","178195"
"FREE STATE","60+","Male","87455","110025"
"FREE STATE","Unidentified","Female","83",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","990559","2584852"
"GAUTENG","18-34","Male","846522","2611302"
"GAUTENG","35-49","Female","1005310","1659380"
"GAUTENG","35-49","Male","940247","1782603"
"GAUTENG","50-59","Female","445408","675158"
"GAUTENG","50-59","Male","426010","655342"
"GAUTENG","60+","Female","500381","745260"
"GAUTENG","60+","Male","383818","597429"
"GAUTENG","Unidentified","Female","272",""
"GAUTENG","Unidentified","Male","159",""
"KWAZULU-NATAL","18-34","Female","639746","1707989"
"KWAZULU-NATAL","18-34","Male","438785","1725158"
"KWAZULU-NATAL","35-49","Female","575771","1071255"
"KWAZULU-NATAL","35-49","Male","414543","951364"
"KWAZULU-NATAL","50-59","Female","301871","492136"
"KWAZULU-NATAL","50-59","Male","203516","316845"
"KWAZULU-NATAL","60+","Female","449084","624115"
"KWAZULU-NATAL","60+","Male","255232","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","132",""
"LIMPOPO","18-34","Female","432038","818804"
"LIMPOPO","18-34","Male","294279","833104"
"LIMPOPO","35-49","Female","378465","573264"
"LIMPOPO","35-49","Male","250449","493423"
"LIMPOPO","50-59","Female","200204","265501"
"LIMPOPO","50-59","Male","134036","165831"
"LIMPOPO","60+","Female","297308","372555"
"LIMPOPO","60+","Male","171951","173319"
"LIMPOPO","Unidentified","Female","604",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275640","681710"
"MPUMALANGA","18-34","Male","234930","729028"
"MPUMALANGA","35-49","Female","241576","451254"
"MPUMALANGA","35-49","Male","213717","457785"
"MPUMALANGA","50-59","Female","118324","197794"
"MPUMALANGA","50-59","Male","95964","151183"
"MPUMALANGA","60+","Female","144930","224305"
"MPUMALANGA","60+","Male","104713","146461"
"MPUMALANGA","Unidentified","Female","153",""
"MPUMALANGA","Unidentified","Male","50",""
"NORTHERN CAPE","18-34","Female","78604","174695"
"NORTHERN CAPE","18-34","Male","74187","182300"
"NORTHERN CAPE","35-49","Female","69678","118328"
"NORTHERN CAPE","35-49","Male","73685","131923"
"NORTHERN CAPE","50-59","Female","37455","57823"
"NORTHERN CAPE","50-59","Male","34902","49198"
"NORTHERN CAPE","60+","Female","46336","80820"
"NORTHERN CAPE","60+","Male","34556","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243985","547199"
"NORTH WEST","18-34","Male","201921","611287"
"NORTH WEST","35-49","Female","217124","386831"
"NORTH WEST","35-49","Male","217148","437698"
"NORTH WEST","50-59","Female","110156","173790"
"NORTH WEST","50-59","Male","109392","168889"
"NORTH WEST","60+","Female","145030","213393"
"NORTH WEST","60+","Male","109808","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","108",""
"WESTERN CAPE","18-34","Female","522238","1010156"
"WESTERN CAPE","18-34","Male","454997","1047625"
"WESTERN CAPE","35-49","Female","478579","744325"
"WESTERN CAPE","35-49","Male","421303","767488"
"WESTERN CAPE","50-59","Female","245771","368383"
"WESTERN CAPE","50-59","Male","213029","315766"
"WESTERN CAPE","60+","Female","323345","422288"
"WESTERN CAPE","60+","Male","240725","300872"
"WESTERN CAPE","Unidentified","Female","111",""
"WESTERN CAPE","Unidentified","Male","68",""
