"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","386038","839479"
"EASTERN CAPE","18-34","Male","289350","854468"
"EASTERN CAPE","35-49","Female","367164","586430"
"EASTERN CAPE","35-49","Male","248654","522727"
"EASTERN CAPE","50-59","Female","234876","320585"
"EASTERN CAPE","50-59","Male","147591","196960"
"EASTERN CAPE","60+","Female","358867","517296"
"EASTERN CAPE","60+","Male","215624","261598"
"EASTERN CAPE","Unidentified","Female","307",""
"EASTERN CAPE","Unidentified","Male","90",""
"FREE STATE","18-34","Female","228352","410210"
"FREE STATE","18-34","Male","173857","419145"
"FREE STATE","35-49","Female","192370","283918"
"FREE STATE","35-49","Male","158340","266941"
"FREE STATE","50-59","Female","104324","140470"
"FREE STATE","50-59","Male","81116","105617"
"FREE STATE","60+","Female","134562","178195"
"FREE STATE","60+","Male","84489","110025"
"FREE STATE","Unidentified","Female","88",""
"FREE STATE","Unidentified","Male","56",""
"GAUTENG","18-34","Female","981805","2584852"
"GAUTENG","18-34","Male","836693","2611302"
"GAUTENG","35-49","Female","988283","1659380"
"GAUTENG","35-49","Male","923887","1782603"
"GAUTENG","50-59","Female","436280","675158"
"GAUTENG","50-59","Male","416067","655342"
"GAUTENG","60+","Female","484475","745260"
"GAUTENG","60+","Male","370077","597429"
"GAUTENG","Unidentified","Female","301",""
"GAUTENG","Unidentified","Male","184",""
"KWAZULU-NATAL","18-34","Female","623971","1707989"
"KWAZULU-NATAL","18-34","Male","428983","1725158"
"KWAZULU-NATAL","35-49","Female","566123","1071255"
"KWAZULU-NATAL","35-49","Male","406977","951364"
"KWAZULU-NATAL","50-59","Female","298453","492136"
"KWAZULU-NATAL","50-59","Male","200334","316845"
"KWAZULU-NATAL","60+","Female","436933","624115"
"KWAZULU-NATAL","60+","Male","247775","330933"
"KWAZULU-NATAL","Unidentified","Female","374",""
"KWAZULU-NATAL","Unidentified","Male","142",""
"LIMPOPO","18-34","Female","423790","818804"
"LIMPOPO","18-34","Male","285929","833104"
"LIMPOPO","35-49","Female","371451","573264"
"LIMPOPO","35-49","Male","245273","493423"
"LIMPOPO","50-59","Female","197762","265501"
"LIMPOPO","50-59","Male","132592","165831"
"LIMPOPO","60+","Female","290656","372555"
"LIMPOPO","60+","Male","167382","173319"
"LIMPOPO","Unidentified","Female","613",""
"LIMPOPO","Unidentified","Male","90",""
"MPUMALANGA","18-34","Female","269327","681710"
"MPUMALANGA","18-34","Male","227793","729028"
"MPUMALANGA","35-49","Female","236123","451254"
"MPUMALANGA","35-49","Male","207222","457785"
"MPUMALANGA","50-59","Female","115945","197794"
"MPUMALANGA","50-59","Male","94111","151183"
"MPUMALANGA","60+","Female","140571","224305"
"MPUMALANGA","60+","Male","101298","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","59",""
"NORTHERN CAPE","18-34","Female","77196","174695"
"NORTHERN CAPE","18-34","Male","73188","182300"
"NORTHERN CAPE","35-49","Female","68602","118328"
"NORTHERN CAPE","35-49","Male","72264","131923"
"NORTHERN CAPE","50-59","Female","36851","57823"
"NORTHERN CAPE","50-59","Male","34160","49198"
"NORTHERN CAPE","60+","Female","44729","80820"
"NORTHERN CAPE","60+","Male","33211","52458"
"NORTHERN CAPE","Unidentified","Female","20",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241642","547199"
"NORTH WEST","18-34","Male","199450","611287"
"NORTH WEST","35-49","Female","214272","386831"
"NORTH WEST","35-49","Male","214195","437698"
"NORTH WEST","50-59","Female","108508","173790"
"NORTH WEST","50-59","Male","107675","168889"
"NORTH WEST","60+","Female","140753","213393"
"NORTH WEST","60+","Male","106050","154160"
"NORTH WEST","Unidentified","Female","126",""
"NORTH WEST","Unidentified","Male","114",""
"WESTERN CAPE","18-34","Female","521783","1010156"
"WESTERN CAPE","18-34","Male","452975","1047625"
"WESTERN CAPE","35-49","Female","473582","744325"
"WESTERN CAPE","35-49","Male","416243","767488"
"WESTERN CAPE","50-59","Female","242641","368383"
"WESTERN CAPE","50-59","Male","209933","315766"
"WESTERN CAPE","60+","Female","314300","422288"
"WESTERN CAPE","60+","Male","233312","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","74",""
