"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","382677","839479"
"EASTERN CAPE","18-34","Male","285525","854468"
"EASTERN CAPE","35-49","Female","365475","586430"
"EASTERN CAPE","35-49","Male","246963","522727"
"EASTERN CAPE","50-59","Female","234342","320585"
"EASTERN CAPE","50-59","Male","146890","196960"
"EASTERN CAPE","60+","Female","356440","517296"
"EASTERN CAPE","60+","Male","214229","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","92",""
"FREE STATE","18-34","Female","226579","410210"
"FREE STATE","18-34","Male","172451","419145"
"FREE STATE","35-49","Female","191320","283918"
"FREE STATE","35-49","Male","157352","266941"
"FREE STATE","50-59","Female","103949","140470"
"FREE STATE","50-59","Male","80718","105617"
"FREE STATE","60+","Female","133603","178195"
"FREE STATE","60+","Male","83770","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","975903","2584852"
"GAUTENG","18-34","Male","829362","2611302"
"GAUTENG","35-49","Female","983013","1659380"
"GAUTENG","35-49","Male","917338","1782603"
"GAUTENG","50-59","Female","434138","675158"
"GAUTENG","50-59","Male","413404","655342"
"GAUTENG","60+","Female","481220","745260"
"GAUTENG","60+","Male","367206","597429"
"GAUTENG","Unidentified","Female","305",""
"GAUTENG","Unidentified","Male","193",""
"KWAZULU-NATAL","18-34","Female","614739","1707989"
"KWAZULU-NATAL","18-34","Male","423042","1725158"
"KWAZULU-NATAL","35-49","Female","561837","1071255"
"KWAZULU-NATAL","35-49","Male","403262","951364"
"KWAZULU-NATAL","50-59","Female","297143","492136"
"KWAZULU-NATAL","50-59","Male","199108","316845"
"KWAZULU-NATAL","60+","Female","434209","624115"
"KWAZULU-NATAL","60+","Male","246057","330933"
"KWAZULU-NATAL","Unidentified","Female","374",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","421288","818804"
"LIMPOPO","18-34","Male","283343","833104"
"LIMPOPO","35-49","Female","369890","573264"
"LIMPOPO","35-49","Male","243827","493423"
"LIMPOPO","50-59","Female","197326","265501"
"LIMPOPO","50-59","Male","132227","165831"
"LIMPOPO","60+","Female","289014","372555"
"LIMPOPO","60+","Male","166312","173319"
"LIMPOPO","Unidentified","Female","618",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","265820","681710"
"MPUMALANGA","18-34","Male","223060","729028"
"MPUMALANGA","35-49","Female","233857","451254"
"MPUMALANGA","35-49","Male","204313","457785"
"MPUMALANGA","50-59","Female","115247","197794"
"MPUMALANGA","50-59","Male","93321","151183"
"MPUMALANGA","60+","Female","139401","224305"
"MPUMALANGA","60+","Male","100359","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","62",""
"NORTHERN CAPE","18-34","Female","76221","174695"
"NORTHERN CAPE","18-34","Male","72318","182300"
"NORTHERN CAPE","35-49","Female","67974","118328"
"NORTHERN CAPE","35-49","Male","71565","131923"
"NORTHERN CAPE","50-59","Female","36572","57823"
"NORTHERN CAPE","50-59","Male","33829","49198"
"NORTHERN CAPE","60+","Female","44231","80820"
"NORTHERN CAPE","60+","Male","32844","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","240226","547199"
"NORTH WEST","18-34","Male","198226","611287"
"NORTH WEST","35-49","Female","213129","386831"
"NORTH WEST","35-49","Male","213115","437698"
"NORTH WEST","50-59","Female","108066","173790"
"NORTH WEST","50-59","Male","107136","168889"
"NORTH WEST","60+","Female","139827","213393"
"NORTH WEST","60+","Male","105210","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","520376","1010156"
"WESTERN CAPE","18-34","Male","451180","1047625"
"WESTERN CAPE","35-49","Female","471954","744325"
"WESTERN CAPE","35-49","Male","414500","767488"
"WESTERN CAPE","50-59","Female","241887","368383"
"WESTERN CAPE","50-59","Male","209040","315766"
"WESTERN CAPE","60+","Female","312447","422288"
"WESTERN CAPE","60+","Male","231834","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","77",""
