"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","386927","839479"
"EASTERN CAPE","18-34","Male","290160","854468"
"EASTERN CAPE","35-49","Female","367557","586430"
"EASTERN CAPE","35-49","Male","249098","522727"
"EASTERN CAPE","50-59","Female","235161","320585"
"EASTERN CAPE","50-59","Male","147821","196960"
"EASTERN CAPE","60+","Female","359479","517296"
"EASTERN CAPE","60+","Male","216021","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","90",""
"FREE STATE","18-34","Female","228711","410210"
"FREE STATE","18-34","Male","174156","419145"
"FREE STATE","35-49","Female","192671","283918"
"FREE STATE","35-49","Male","158533","266941"
"FREE STATE","50-59","Female","104418","140470"
"FREE STATE","50-59","Male","81203","105617"
"FREE STATE","60+","Female","134850","178195"
"FREE STATE","60+","Male","84731","110025"
"FREE STATE","Unidentified","Female","88",""
"FREE STATE","Unidentified","Male","53",""
"GAUTENG","18-34","Female","982598","2584852"
"GAUTENG","18-34","Male","837898","2611302"
"GAUTENG","35-49","Female","989638","1659380"
"GAUTENG","35-49","Male","925267","1782603"
"GAUTENG","50-59","Female","436813","675158"
"GAUTENG","50-59","Male","416774","655342"
"GAUTENG","60+","Female","485528","745260"
"GAUTENG","60+","Male","370997","597429"
"GAUTENG","Unidentified","Female","303",""
"GAUTENG","Unidentified","Male","182",""
"KWAZULU-NATAL","18-34","Female","626700","1707989"
"KWAZULU-NATAL","18-34","Male","430627","1725158"
"KWAZULU-NATAL","35-49","Female","567146","1071255"
"KWAZULU-NATAL","35-49","Male","407880","951364"
"KWAZULU-NATAL","50-59","Female","298729","492136"
"KWAZULU-NATAL","50-59","Male","200578","316845"
"KWAZULU-NATAL","60+","Female","437803","624115"
"KWAZULU-NATAL","60+","Male","248331","330933"
"KWAZULU-NATAL","Unidentified","Female","372",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","424264","818804"
"LIMPOPO","18-34","Male","286773","833104"
"LIMPOPO","35-49","Female","371929","573264"
"LIMPOPO","35-49","Male","245691","493423"
"LIMPOPO","50-59","Female","197836","265501"
"LIMPOPO","50-59","Male","132657","165831"
"LIMPOPO","60+","Female","291109","372555"
"LIMPOPO","60+","Male","167719","173319"
"LIMPOPO","Unidentified","Female","612",""
"LIMPOPO","Unidentified","Male","89",""
"MPUMALANGA","18-34","Female","270482","681710"
"MPUMALANGA","18-34","Male","229214","729028"
"MPUMALANGA","35-49","Female","236753","451254"
"MPUMALANGA","35-49","Male","208123","457785"
"MPUMALANGA","50-59","Female","116158","197794"
"MPUMALANGA","50-59","Male","94313","151183"
"MPUMALANGA","60+","Female","140928","224305"
"MPUMALANGA","60+","Male","101590","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","59",""
"NORTHERN CAPE","18-34","Female","77510","174695"
"NORTHERN CAPE","18-34","Male","73429","182300"
"NORTHERN CAPE","35-49","Female","68819","118328"
"NORTHERN CAPE","35-49","Male","72476","131923"
"NORTHERN CAPE","50-59","Female","36959","57823"
"NORTHERN CAPE","50-59","Male","34263","49198"
"NORTHERN CAPE","60+","Female","44858","80820"
"NORTHERN CAPE","60+","Male","33338","52458"
"NORTHERN CAPE","Unidentified","Female","19",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241853","547199"
"NORTH WEST","18-34","Male","199701","611287"
"NORTH WEST","35-49","Female","214514","386831"
"NORTH WEST","35-49","Male","214466","437698"
"NORTH WEST","50-59","Female","108630","173790"
"NORTH WEST","50-59","Male","107853","168889"
"NORTH WEST","60+","Female","141033","213393"
"NORTH WEST","60+","Male","106279","154160"
"NORTH WEST","Unidentified","Female","126",""
"NORTH WEST","Unidentified","Male","113",""
"WESTERN CAPE","18-34","Female","522079","1010156"
"WESTERN CAPE","18-34","Male","453322","1047625"
"WESTERN CAPE","35-49","Female","474052","744325"
"WESTERN CAPE","35-49","Male","416737","767488"
"WESTERN CAPE","50-59","Female","242828","368383"
"WESTERN CAPE","50-59","Male","210201","315766"
"WESTERN CAPE","60+","Female","314903","422288"
"WESTERN CAPE","60+","Male","233815","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","74",""
