"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","384969","839479"
"EASTERN CAPE","18-34","Male","288471","854468"
"EASTERN CAPE","35-49","Female","366507","586430"
"EASTERN CAPE","35-49","Male","248089","522727"
"EASTERN CAPE","50-59","Female","234653","320585"
"EASTERN CAPE","50-59","Male","147331","196960"
"EASTERN CAPE","60+","Female","358047","517296"
"EASTERN CAPE","60+","Male","215095","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","91",""
"FREE STATE","18-34","Female","227842","410210"
"FREE STATE","18-34","Male","173376","419145"
"FREE STATE","35-49","Female","191996","283918"
"FREE STATE","35-49","Male","158040","266941"
"FREE STATE","50-59","Female","104201","140470"
"FREE STATE","50-59","Male","80951","105617"
"FREE STATE","60+","Female","134215","178195"
"FREE STATE","60+","Male","84245","110025"
"FREE STATE","Unidentified","Female","91",""
"FREE STATE","Unidentified","Male","56",""
"GAUTENG","18-34","Female","980305","2584852"
"GAUTENG","18-34","Male","834635","2611302"
"GAUTENG","35-49","Female","986549","1659380"
"GAUTENG","35-49","Male","921680","1782603"
"GAUTENG","50-59","Female","435654","675158"
"GAUTENG","50-59","Male","415191","655342"
"GAUTENG","60+","Female","483330","745260"
"GAUTENG","60+","Male","369062","597429"
"GAUTENG","Unidentified","Female","303",""
"GAUTENG","Unidentified","Male","188",""
"KWAZULU-NATAL","18-34","Female","621041","1707989"
"KWAZULU-NATAL","18-34","Male","427173","1725158"
"KWAZULU-NATAL","35-49","Female","564710","1071255"
"KWAZULU-NATAL","35-49","Male","405718","951364"
"KWAZULU-NATAL","50-59","Female","298005","492136"
"KWAZULU-NATAL","50-59","Male","199903","316845"
"KWAZULU-NATAL","60+","Female","435974","624115"
"KWAZULU-NATAL","60+","Male","247194","330933"
"KWAZULU-NATAL","Unidentified","Female","371",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","423197","818804"
"LIMPOPO","18-34","Male","285178","833104"
"LIMPOPO","35-49","Female","370922","573264"
"LIMPOPO","35-49","Male","244786","493423"
"LIMPOPO","50-59","Female","197614","265501"
"LIMPOPO","50-59","Male","132515","165831"
"LIMPOPO","60+","Female","290129","372555"
"LIMPOPO","60+","Male","166976","173319"
"LIMPOPO","Unidentified","Female","615",""
"LIMPOPO","Unidentified","Male","92",""
"MPUMALANGA","18-34","Female","268098","681710"
"MPUMALANGA","18-34","Male","226183","729028"
"MPUMALANGA","35-49","Female","235353","451254"
"MPUMALANGA","35-49","Male","206261","457785"
"MPUMALANGA","50-59","Female","115692","197794"
"MPUMALANGA","50-59","Male","93815","151183"
"MPUMALANGA","60+","Female","140167","224305"
"MPUMALANGA","60+","Male","100962","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","60",""
"NORTHERN CAPE","18-34","Female","76907","174695"
"NORTHERN CAPE","18-34","Male","72839","182300"
"NORTHERN CAPE","35-49","Female","68353","118328"
"NORTHERN CAPE","35-49","Male","71976","131923"
"NORTHERN CAPE","50-59","Female","36739","57823"
"NORTHERN CAPE","50-59","Male","34042","49198"
"NORTHERN CAPE","60+","Female","44534","80820"
"NORTHERN CAPE","60+","Male","33078","52458"
"NORTHERN CAPE","Unidentified","Female","20",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241302","547199"
"NORTH WEST","18-34","Male","199116","611287"
"NORTH WEST","35-49","Female","213949","386831"
"NORTH WEST","35-49","Male","213872","437698"
"NORTH WEST","50-59","Female","108347","173790"
"NORTH WEST","50-59","Male","107517","168889"
"NORTH WEST","60+","Female","140471","213393"
"NORTH WEST","60+","Male","105747","154160"
"NORTH WEST","Unidentified","Female","127",""
"NORTH WEST","Unidentified","Male","115",""
"WESTERN CAPE","18-34","Female","521351","1010156"
"WESTERN CAPE","18-34","Male","452469","1047625"
"WESTERN CAPE","35-49","Female","473027","744325"
"WESTERN CAPE","35-49","Male","415637","767488"
"WESTERN CAPE","50-59","Female","242409","368383"
"WESTERN CAPE","50-59","Male","209602","315766"
"WESTERN CAPE","60+","Female","313645","422288"
"WESTERN CAPE","60+","Male","232800","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","76",""
