"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395131","839479"
"EASTERN CAPE","18-34","Male","299549","854468"
"EASTERN CAPE","35-49","Female","370178","586430"
"EASTERN CAPE","35-49","Male","252132","522727"
"EASTERN CAPE","50-59","Female","236920","320585"
"EASTERN CAPE","50-59","Male","149262","196960"
"EASTERN CAPE","60+","Female","367560","517296"
"EASTERN CAPE","60+","Male","220727","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","68",""
"FREE STATE","18-34","Female","231724","410210"
"FREE STATE","18-34","Male","176293","419145"
"FREE STATE","35-49","Female","194414","283918"
"FREE STATE","35-49","Male","160327","266941"
"FREE STATE","50-59","Female","105486","140470"
"FREE STATE","50-59","Male","82146","105617"
"FREE STATE","60+","Female","138272","178195"
"FREE STATE","60+","Male","87165","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","989560","2584852"
"GAUTENG","18-34","Male","845375","2611302"
"GAUTENG","35-49","Female","1003485","1659380"
"GAUTENG","35-49","Male","938501","1782603"
"GAUTENG","50-59","Female","444365","675158"
"GAUTENG","50-59","Male","425063","655342"
"GAUTENG","60+","Female","498618","745260"
"GAUTENG","60+","Male","382305","597429"
"GAUTENG","Unidentified","Female","274",""
"GAUTENG","Unidentified","Male","162",""
"KWAZULU-NATAL","18-34","Female","638922","1707989"
"KWAZULU-NATAL","18-34","Male","438304","1725158"
"KWAZULU-NATAL","35-49","Female","575271","1071255"
"KWAZULU-NATAL","35-49","Male","414024","951364"
"KWAZULU-NATAL","50-59","Female","301618","492136"
"KWAZULU-NATAL","50-59","Male","203183","316845"
"KWAZULU-NATAL","60+","Female","447613","624115"
"KWAZULU-NATAL","60+","Male","254446","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","431386","818804"
"LIMPOPO","18-34","Male","293660","833104"
"LIMPOPO","35-49","Female","377807","573264"
"LIMPOPO","35-49","Male","250021","493423"
"LIMPOPO","50-59","Female","199992","265501"
"LIMPOPO","50-59","Male","133963","165831"
"LIMPOPO","60+","Female","296595","372555"
"LIMPOPO","60+","Male","171460","173319"
"LIMPOPO","Unidentified","Female","607",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275343","681710"
"MPUMALANGA","18-34","Male","234698","729028"
"MPUMALANGA","35-49","Female","241162","451254"
"MPUMALANGA","35-49","Male","213272","457785"
"MPUMALANGA","50-59","Female","118067","197794"
"MPUMALANGA","50-59","Male","95776","151183"
"MPUMALANGA","60+","Female","144478","224305"
"MPUMALANGA","60+","Male","104391","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78539","174695"
"NORTHERN CAPE","18-34","Male","74170","182300"
"NORTHERN CAPE","35-49","Female","69567","118328"
"NORTHERN CAPE","35-49","Male","73579","131923"
"NORTHERN CAPE","50-59","Female","37392","57823"
"NORTHERN CAPE","50-59","Male","34821","49198"
"NORTHERN CAPE","60+","Female","46162","80820"
"NORTHERN CAPE","60+","Male","34419","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243607","547199"
"NORTH WEST","18-34","Male","201534","611287"
"NORTH WEST","35-49","Female","216851","386831"
"NORTH WEST","35-49","Male","216825","437698"
"NORTH WEST","50-59","Female","109882","173790"
"NORTH WEST","50-59","Male","109195","168889"
"NORTH WEST","60+","Female","144586","213393"
"NORTH WEST","60+","Male","109426","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","109",""
"WESTERN CAPE","18-34","Female","522569","1010156"
"WESTERN CAPE","18-34","Male","454792","1047625"
"WESTERN CAPE","35-49","Female","478121","744325"
"WESTERN CAPE","35-49","Male","420910","767488"
"WESTERN CAPE","50-59","Female","245457","368383"
"WESTERN CAPE","50-59","Male","212799","315766"
"WESTERN CAPE","60+","Female","322354","422288"
"WESTERN CAPE","60+","Male","239890","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
