"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392586","839479"
"EASTERN CAPE","18-34","Male","295714","854468"
"EASTERN CAPE","35-49","Female","369440","586430"
"EASTERN CAPE","35-49","Male","251137","522727"
"EASTERN CAPE","50-59","Female","236460","320585"
"EASTERN CAPE","50-59","Male","148974","196960"
"EASTERN CAPE","60+","Female","364878","517296"
"EASTERN CAPE","60+","Male","219071","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","76",""
"FREE STATE","18-34","Female","230979","410210"
"FREE STATE","18-34","Male","175732","419145"
"FREE STATE","35-49","Female","193959","283918"
"FREE STATE","35-49","Male","159933","266941"
"FREE STATE","50-59","Female","105256","140470"
"FREE STATE","50-59","Male","81899","105617"
"FREE STATE","60+","Female","137208","178195"
"FREE STATE","60+","Male","86408","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986653","2584852"
"GAUTENG","18-34","Male","842581","2611302"
"GAUTENG","35-49","Female","999092","1659380"
"GAUTENG","35-49","Male","934329","1782603"
"GAUTENG","50-59","Female","442348","675158"
"GAUTENG","50-59","Male","422877","655342"
"GAUTENG","60+","Female","494473","745260"
"GAUTENG","60+","Male","378718","597429"
"GAUTENG","Unidentified","Female","291",""
"GAUTENG","Unidentified","Male","170",""
"KWAZULU-NATAL","18-34","Female","635590","1707989"
"KWAZULU-NATAL","18-34","Male","436449","1725158"
"KWAZULU-NATAL","35-49","Female","573300","1071255"
"KWAZULU-NATAL","35-49","Male","412312","951364"
"KWAZULU-NATAL","50-59","Female","301001","492136"
"KWAZULU-NATAL","50-59","Male","202597","316845"
"KWAZULU-NATAL","60+","Female","444385","624115"
"KWAZULU-NATAL","60+","Male","252454","330933"
"KWAZULU-NATAL","Unidentified","Female","363",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","428214","818804"
"LIMPOPO","18-34","Male","291099","833104"
"LIMPOPO","35-49","Female","375556","573264"
"LIMPOPO","35-49","Male","248351","493423"
"LIMPOPO","50-59","Female","199420","265501"
"LIMPOPO","50-59","Male","133672","165831"
"LIMPOPO","60+","Female","294769","372555"
"LIMPOPO","60+","Male","170213","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","273783","681710"
"MPUMALANGA","18-34","Male","233242","729028"
"MPUMALANGA","35-49","Female","239806","451254"
"MPUMALANGA","35-49","Male","211815","457785"
"MPUMALANGA","50-59","Female","117652","197794"
"MPUMALANGA","50-59","Male","95442","151183"
"MPUMALANGA","60+","Female","143288","224305"
"MPUMALANGA","60+","Male","103449","146461"
"MPUMALANGA","Unidentified","Female","158",""
"MPUMALANGA","Unidentified","Male","53",""
"NORTHERN CAPE","18-34","Female","78078","174695"
"NORTHERN CAPE","18-34","Male","73743","182300"
"NORTHERN CAPE","35-49","Female","69295","118328"
"NORTHERN CAPE","35-49","Male","73188","131923"
"NORTHERN CAPE","50-59","Female","37247","57823"
"NORTHERN CAPE","50-59","Male","34651","49198"
"NORTHERN CAPE","60+","Female","45737","80820"
"NORTHERN CAPE","60+","Male","34068","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242714","547199"
"NORTH WEST","18-34","Male","200467","611287"
"NORTH WEST","35-49","Female","215951","386831"
"NORTH WEST","35-49","Male","215955","437698"
"NORTH WEST","50-59","Female","109470","173790"
"NORTH WEST","50-59","Male","108817","168889"
"NORTH WEST","60+","Female","143507","213393"
"NORTH WEST","60+","Male","108427","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522216","1010156"
"WESTERN CAPE","18-34","Male","454011","1047625"
"WESTERN CAPE","35-49","Female","476903","744325"
"WESTERN CAPE","35-49","Male","419807","767488"
"WESTERN CAPE","50-59","Female","244702","368383"
"WESTERN CAPE","50-59","Male","212043","315766"
"WESTERN CAPE","60+","Female","320022","422288"
"WESTERN CAPE","60+","Male","237944","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
