"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","382483","839479"
"EASTERN CAPE","18-34","Male","285239","854468"
"EASTERN CAPE","35-49","Female","365355","586430"
"EASTERN CAPE","35-49","Male","246888","522727"
"EASTERN CAPE","50-59","Female","234324","320585"
"EASTERN CAPE","50-59","Male","146865","196960"
"EASTERN CAPE","60+","Female","356365","517296"
"EASTERN CAPE","60+","Male","214175","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","92",""
"FREE STATE","18-34","Female","226498","410210"
"FREE STATE","18-34","Male","172352","419145"
"FREE STATE","35-49","Female","191259","283918"
"FREE STATE","35-49","Male","157268","266941"
"FREE STATE","50-59","Female","103933","140470"
"FREE STATE","50-59","Male","80702","105617"
"FREE STATE","60+","Female","133563","178195"
"FREE STATE","60+","Male","83742","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","975338","2584852"
"GAUTENG","18-34","Male","828885","2611302"
"GAUTENG","35-49","Female","982698","1659380"
"GAUTENG","35-49","Male","916964","1782603"
"GAUTENG","50-59","Female","434019","675158"
"GAUTENG","50-59","Male","413292","655342"
"GAUTENG","60+","Female","481115","745260"
"GAUTENG","60+","Male","367094","597429"
"GAUTENG","Unidentified","Female","305",""
"GAUTENG","Unidentified","Male","193",""
"KWAZULU-NATAL","18-34","Female","614133","1707989"
"KWAZULU-NATAL","18-34","Male","422659","1725158"
"KWAZULU-NATAL","35-49","Female","561624","1071255"
"KWAZULU-NATAL","35-49","Male","403062","951364"
"KWAZULU-NATAL","50-59","Female","297065","492136"
"KWAZULU-NATAL","50-59","Male","199047","316845"
"KWAZULU-NATAL","60+","Female","434102","624115"
"KWAZULU-NATAL","60+","Male","245991","330933"
"KWAZULU-NATAL","Unidentified","Female","375",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","421082","818804"
"LIMPOPO","18-34","Male","283011","833104"
"LIMPOPO","35-49","Female","369773","573264"
"LIMPOPO","35-49","Male","243711","493423"
"LIMPOPO","50-59","Female","197300","265501"
"LIMPOPO","50-59","Male","132183","165831"
"LIMPOPO","60+","Female","288950","372555"
"LIMPOPO","60+","Male","166269","173319"
"LIMPOPO","Unidentified","Female","618",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","265621","681710"
"MPUMALANGA","18-34","Male","222827","729028"
"MPUMALANGA","35-49","Female","233720","451254"
"MPUMALANGA","35-49","Male","204188","457785"
"MPUMALANGA","50-59","Female","115220","197794"
"MPUMALANGA","50-59","Male","93253","151183"
"MPUMALANGA","60+","Female","139354","224305"
"MPUMALANGA","60+","Male","100330","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","62",""
"NORTHERN CAPE","18-34","Female","76182","174695"
"NORTHERN CAPE","18-34","Male","72284","182300"
"NORTHERN CAPE","35-49","Female","67949","118328"
"NORTHERN CAPE","35-49","Male","71544","131923"
"NORTHERN CAPE","50-59","Female","36558","57823"
"NORTHERN CAPE","50-59","Male","33819","49198"
"NORTHERN CAPE","60+","Female","44212","80820"
"NORTHERN CAPE","60+","Male","32826","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","240147","547199"
"NORTH WEST","18-34","Male","198137","611287"
"NORTH WEST","35-49","Female","213069","386831"
"NORTH WEST","35-49","Male","213034","437698"
"NORTH WEST","50-59","Female","108044","173790"
"NORTH WEST","50-59","Male","107121","168889"
"NORTH WEST","60+","Female","139796","213393"
"NORTH WEST","60+","Male","105179","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","520200","1010156"
"WESTERN CAPE","18-34","Male","450932","1047625"
"WESTERN CAPE","35-49","Female","471823","744325"
"WESTERN CAPE","35-49","Male","414382","767488"
"WESTERN CAPE","50-59","Female","241872","368383"
"WESTERN CAPE","50-59","Male","208999","315766"
"WESTERN CAPE","60+","Female","312374","422288"
"WESTERN CAPE","60+","Male","231781","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","78",""
