"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394202","839479"
"EASTERN CAPE","18-34","Male","297598","854468"
"EASTERN CAPE","35-49","Female","369897","586430"
"EASTERN CAPE","35-49","Male","251734","522727"
"EASTERN CAPE","50-59","Female","236688","320585"
"EASTERN CAPE","50-59","Male","149185","196960"
"EASTERN CAPE","60+","Female","366452","517296"
"EASTERN CAPE","60+","Male","220017","261598"
"EASTERN CAPE","Unidentified","Female","297",""
"EASTERN CAPE","Unidentified","Male","71",""
"FREE STATE","18-34","Female","231469","410210"
"FREE STATE","18-34","Male","176091","419145"
"FREE STATE","35-49","Female","194247","283918"
"FREE STATE","35-49","Male","160190","266941"
"FREE STATE","50-59","Female","105405","140470"
"FREE STATE","50-59","Male","82031","105617"
"FREE STATE","60+","Female","137850","178195"
"FREE STATE","60+","Male","86881","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","988486","2584852"
"GAUTENG","18-34","Male","844309","2611302"
"GAUTENG","35-49","Female","1001802","1659380"
"GAUTENG","35-49","Male","936887","1782603"
"GAUTENG","50-59","Female","443619","675158"
"GAUTENG","50-59","Male","424160","655342"
"GAUTENG","60+","Female","496978","745260"
"GAUTENG","60+","Male","380942","597429"
"GAUTENG","Unidentified","Female","282",""
"GAUTENG","Unidentified","Male","165",""
"KWAZULU-NATAL","18-34","Female","637754","1707989"
"KWAZULU-NATAL","18-34","Male","437562","1725158"
"KWAZULU-NATAL","35-49","Female","574542","1071255"
"KWAZULU-NATAL","35-49","Male","413419","951364"
"KWAZULU-NATAL","50-59","Female","301411","492136"
"KWAZULU-NATAL","50-59","Male","203021","316845"
"KWAZULU-NATAL","60+","Female","446306","624115"
"KWAZULU-NATAL","60+","Male","253609","330933"
"KWAZULU-NATAL","Unidentified","Female","355",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","430326","818804"
"LIMPOPO","18-34","Male","292792","833104"
"LIMPOPO","35-49","Female","377000","573264"
"LIMPOPO","35-49","Male","249447","493423"
"LIMPOPO","50-59","Female","199757","265501"
"LIMPOPO","50-59","Male","133838","165831"
"LIMPOPO","60+","Female","295882","372555"
"LIMPOPO","60+","Male","170977","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274795","681710"
"MPUMALANGA","18-34","Male","234243","729028"
"MPUMALANGA","35-49","Female","240706","451254"
"MPUMALANGA","35-49","Male","212783","457785"
"MPUMALANGA","50-59","Female","117918","197794"
"MPUMALANGA","50-59","Male","95661","151183"
"MPUMALANGA","60+","Female","144011","224305"
"MPUMALANGA","60+","Male","104027","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78372","174695"
"NORTHERN CAPE","18-34","Male","74006","182300"
"NORTHERN CAPE","35-49","Female","69454","118328"
"NORTHERN CAPE","35-49","Male","73449","131923"
"NORTHERN CAPE","50-59","Female","37318","57823"
"NORTHERN CAPE","50-59","Male","34731","49198"
"NORTHERN CAPE","60+","Female","45994","80820"
"NORTHERN CAPE","60+","Male","34283","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243263","547199"
"NORTH WEST","18-34","Male","201111","611287"
"NORTH WEST","35-49","Female","216480","386831"
"NORTH WEST","35-49","Male","216528","437698"
"NORTH WEST","50-59","Female","109712","173790"
"NORTH WEST","50-59","Male","109048","168889"
"NORTH WEST","60+","Female","144141","213393"
"NORTH WEST","60+","Male","109006","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522355","1010156"
"WESTERN CAPE","18-34","Male","454318","1047625"
"WESTERN CAPE","35-49","Female","477629","744325"
"WESTERN CAPE","35-49","Male","420510","767488"
"WESTERN CAPE","50-59","Female","245168","368383"
"WESTERN CAPE","50-59","Male","212477","315766"
"WESTERN CAPE","60+","Female","321439","422288"
"WESTERN CAPE","60+","Male","239132","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
