"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","390254","839479"
"EASTERN CAPE","18-34","Male","293430","854468"
"EASTERN CAPE","35-49","Female","368679","586430"
"EASTERN CAPE","35-49","Male","250213","522727"
"EASTERN CAPE","50-59","Female","235651","320585"
"EASTERN CAPE","50-59","Male","148344","196960"
"EASTERN CAPE","60+","Female","362181","517296"
"EASTERN CAPE","60+","Male","217520","261598"
"EASTERN CAPE","Unidentified","Female","304",""
"EASTERN CAPE","Unidentified","Male","84",""
"FREE STATE","18-34","Female","230050","410210"
"FREE STATE","18-34","Male","175164","419145"
"FREE STATE","35-49","Female","193433","283918"
"FREE STATE","35-49","Male","159371","266941"
"FREE STATE","50-59","Female","104882","140470"
"FREE STATE","50-59","Male","81628","105617"
"FREE STATE","60+","Female","136101","178195"
"FREE STATE","60+","Male","85611","110025"
"FREE STATE","Unidentified","Female","87",""
"FREE STATE","Unidentified","Male","52",""
"GAUTENG","18-34","Female","985734","2584852"
"GAUTENG","18-34","Male","841551","2611302"
"GAUTENG","35-49","Female","994997","1659380"
"GAUTENG","35-49","Male","930449","1782603"
"GAUTENG","50-59","Female","439689","675158"
"GAUTENG","50-59","Male","419905","655342"
"GAUTENG","60+","Female","490186","745260"
"GAUTENG","60+","Male","375063","597429"
"GAUTENG","Unidentified","Female","298",""
"GAUTENG","Unidentified","Male","176",""
"KWAZULU-NATAL","18-34","Female","633126","1707989"
"KWAZULU-NATAL","18-34","Male","434812","1725158"
"KWAZULU-NATAL","35-49","Female","570673","1071255"
"KWAZULU-NATAL","35-49","Male","410476","951364"
"KWAZULU-NATAL","50-59","Female","299912","492136"
"KWAZULU-NATAL","50-59","Male","201591","316845"
"KWAZULU-NATAL","60+","Female","441248","624115"
"KWAZULU-NATAL","60+","Male","250489","330933"
"KWAZULU-NATAL","Unidentified","Female","369",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","426697","818804"
"LIMPOPO","18-34","Male","289607","833104"
"LIMPOPO","35-49","Female","373845","573264"
"LIMPOPO","35-49","Male","246989","493423"
"LIMPOPO","50-59","Female","198545","265501"
"LIMPOPO","50-59","Male","133082","165831"
"LIMPOPO","60+","Female","292941","372555"
"LIMPOPO","60+","Male","169025","173319"
"LIMPOPO","Unidentified","Female","611",""
"LIMPOPO","Unidentified","Male","88",""
"MPUMALANGA","18-34","Female","272698","681710"
"MPUMALANGA","18-34","Male","232036","729028"
"MPUMALANGA","35-49","Female","238584","451254"
"MPUMALANGA","35-49","Male","210341","457785"
"MPUMALANGA","50-59","Female","116974","197794"
"MPUMALANGA","50-59","Male","94915","151183"
"MPUMALANGA","60+","Female","142164","224305"
"MPUMALANGA","60+","Male","102556","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","56",""
"NORTHERN CAPE","18-34","Female","77910","174695"
"NORTHERN CAPE","18-34","Male","73678","182300"
"NORTHERN CAPE","35-49","Female","69067","118328"
"NORTHERN CAPE","35-49","Male","72817","131923"
"NORTHERN CAPE","50-59","Female","37119","57823"
"NORTHERN CAPE","50-59","Male","34510","49198"
"NORTHERN CAPE","60+","Female","45297","80820"
"NORTHERN CAPE","60+","Male","33693","52458"
"NORTHERN CAPE","Unidentified","Female","17",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242365","547199"
"NORTH WEST","18-34","Male","200210","611287"
"NORTH WEST","35-49","Female","215303","386831"
"NORTH WEST","35-49","Male","215275","437698"
"NORTH WEST","50-59","Female","109087","173790"
"NORTH WEST","50-59","Male","108354","168889"
"NORTH WEST","60+","Female","142304","213393"
"NORTH WEST","60+","Male","107402","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522513","1010156"
"WESTERN CAPE","18-34","Male","454211","1047625"
"WESTERN CAPE","35-49","Female","475696","744325"
"WESTERN CAPE","35-49","Male","418446","767488"
"WESTERN CAPE","50-59","Female","243689","368383"
"WESTERN CAPE","50-59","Male","211112","315766"
"WESTERN CAPE","60+","Female","317565","422288"
"WESTERN CAPE","60+","Male","235950","300872"
"WESTERN CAPE","Unidentified","Female","118",""
"WESTERN CAPE","Unidentified","Male","74",""
