"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392078","839479"
"EASTERN CAPE","18-34","Male","295219","854468"
"EASTERN CAPE","35-49","Female","369250","586430"
"EASTERN CAPE","35-49","Male","250963","522727"
"EASTERN CAPE","50-59","Female","236280","320585"
"EASTERN CAPE","50-59","Male","148845","196960"
"EASTERN CAPE","60+","Female","364169","517296"
"EASTERN CAPE","60+","Male","218602","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","80",""
"FREE STATE","18-34","Female","230754","410210"
"FREE STATE","18-34","Male","175685","419145"
"FREE STATE","35-49","Female","193902","283918"
"FREE STATE","35-49","Male","159844","266941"
"FREE STATE","50-59","Female","105187","140470"
"FREE STATE","50-59","Male","81846","105617"
"FREE STATE","60+","Female","136928","178195"
"FREE STATE","60+","Male","86189","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986323","2584852"
"GAUTENG","18-34","Male","842380","2611302"
"GAUTENG","35-49","Female","998444","1659380"
"GAUTENG","35-49","Male","933626","1782603"
"GAUTENG","50-59","Female","441720","675158"
"GAUTENG","50-59","Male","422154","655342"
"GAUTENG","60+","Female","493378","745260"
"GAUTENG","60+","Male","377759","597429"
"GAUTENG","Unidentified","Female","295",""
"GAUTENG","Unidentified","Male","173",""
"KWAZULU-NATAL","18-34","Female","635169","1707989"
"KWAZULU-NATAL","18-34","Male","436137","1725158"
"KWAZULU-NATAL","35-49","Female","572896","1071255"
"KWAZULU-NATAL","35-49","Male","412094","951364"
"KWAZULU-NATAL","50-59","Female","300653","492136"
"KWAZULU-NATAL","50-59","Male","202333","316845"
"KWAZULU-NATAL","60+","Female","443542","624115"
"KWAZULU-NATAL","60+","Male","251875","330933"
"KWAZULU-NATAL","Unidentified","Female","365",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","427712","818804"
"LIMPOPO","18-34","Male","290704","833104"
"LIMPOPO","35-49","Female","375203","573264"
"LIMPOPO","35-49","Male","248108","493423"
"LIMPOPO","50-59","Female","199245","265501"
"LIMPOPO","50-59","Male","133493","165831"
"LIMPOPO","60+","Female","294275","372555"
"LIMPOPO","60+","Male","169888","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273542","681710"
"MPUMALANGA","18-34","Male","232986","729028"
"MPUMALANGA","35-49","Female","239569","451254"
"MPUMALANGA","35-49","Male","211567","457785"
"MPUMALANGA","50-59","Female","117490","197794"
"MPUMALANGA","50-59","Male","95286","151183"
"MPUMALANGA","60+","Female","142990","224305"
"MPUMALANGA","60+","Male","103217","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","54",""
"NORTHERN CAPE","18-34","Female","78061","174695"
"NORTHERN CAPE","18-34","Male","73736","182300"
"NORTHERN CAPE","35-49","Female","69253","118328"
"NORTHERN CAPE","35-49","Male","73098","131923"
"NORTHERN CAPE","50-59","Female","37226","57823"
"NORTHERN CAPE","50-59","Male","34616","49198"
"NORTHERN CAPE","60+","Female","45616","80820"
"NORTHERN CAPE","60+","Male","33976","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242652","547199"
"NORTH WEST","18-34","Male","200407","611287"
"NORTH WEST","35-49","Female","215807","386831"
"NORTH WEST","35-49","Male","215808","437698"
"NORTH WEST","50-59","Female","109375","173790"
"NORTH WEST","50-59","Male","108690","168889"
"NORTH WEST","60+","Female","143214","213393"
"NORTH WEST","60+","Male","108177","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522337","1010156"
"WESTERN CAPE","18-34","Male","454052","1047625"
"WESTERN CAPE","35-49","Female","476678","744325"
"WESTERN CAPE","35-49","Male","419563","767488"
"WESTERN CAPE","50-59","Female","244513","368383"
"WESTERN CAPE","50-59","Male","211824","315766"
"WESTERN CAPE","60+","Female","319390","422288"
"WESTERN CAPE","60+","Male","237464","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","72",""
