"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","382268","839479"
"EASTERN CAPE","18-34","Male","284997","854468"
"EASTERN CAPE","35-49","Female","365303","586430"
"EASTERN CAPE","35-49","Male","246840","522727"
"EASTERN CAPE","50-59","Female","234251","320585"
"EASTERN CAPE","50-59","Male","146821","196960"
"EASTERN CAPE","60+","Female","356110","517296"
"EASTERN CAPE","60+","Male","213970","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","92",""
"FREE STATE","18-34","Female","226344","410210"
"FREE STATE","18-34","Male","172253","419145"
"FREE STATE","35-49","Female","191175","283918"
"FREE STATE","35-49","Male","157174","266941"
"FREE STATE","50-59","Female","103916","140470"
"FREE STATE","50-59","Male","80669","105617"
"FREE STATE","60+","Female","133488","178195"
"FREE STATE","60+","Male","83688","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","974875","2584852"
"GAUTENG","18-34","Male","828327","2611302"
"GAUTENG","35-49","Female","982249","1659380"
"GAUTENG","35-49","Male","916592","1782603"
"GAUTENG","50-59","Female","433805","675158"
"GAUTENG","50-59","Male","412979","655342"
"GAUTENG","60+","Female","480820","745260"
"GAUTENG","60+","Male","366828","597429"
"GAUTENG","Unidentified","Female","304",""
"GAUTENG","Unidentified","Male","195",""
"KWAZULU-NATAL","18-34","Female","613329","1707989"
"KWAZULU-NATAL","18-34","Male","422229","1725158"
"KWAZULU-NATAL","35-49","Female","561235","1071255"
"KWAZULU-NATAL","35-49","Male","402774","951364"
"KWAZULU-NATAL","50-59","Female","296916","492136"
"KWAZULU-NATAL","50-59","Male","198891","316845"
"KWAZULU-NATAL","60+","Female","433876","624115"
"KWAZULU-NATAL","60+","Male","245842","330933"
"KWAZULU-NATAL","Unidentified","Female","375",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","420834","818804"
"LIMPOPO","18-34","Male","282775","833104"
"LIMPOPO","35-49","Female","369662","573264"
"LIMPOPO","35-49","Male","243622","493423"
"LIMPOPO","50-59","Female","197250","265501"
"LIMPOPO","50-59","Male","132111","165831"
"LIMPOPO","60+","Female","288779","372555"
"LIMPOPO","60+","Male","166155","173319"
"LIMPOPO","Unidentified","Female","618",""
"LIMPOPO","Unidentified","Male","94",""
"MPUMALANGA","18-34","Female","265319","681710"
"MPUMALANGA","18-34","Male","222470","729028"
"MPUMALANGA","35-49","Female","233515","451254"
"MPUMALANGA","35-49","Male","203935","457785"
"MPUMALANGA","50-59","Female","115090","197794"
"MPUMALANGA","50-59","Male","93094","151183"
"MPUMALANGA","60+","Female","139242","224305"
"MPUMALANGA","60+","Male","100239","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","63",""
"NORTHERN CAPE","18-34","Female","76112","174695"
"NORTHERN CAPE","18-34","Male","72200","182300"
"NORTHERN CAPE","35-49","Female","67924","118328"
"NORTHERN CAPE","35-49","Male","71513","131923"
"NORTHERN CAPE","50-59","Female","36544","57823"
"NORTHERN CAPE","50-59","Male","33798","49198"
"NORTHERN CAPE","60+","Female","44176","80820"
"NORTHERN CAPE","60+","Male","32796","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","239997","547199"
"NORTH WEST","18-34","Male","198017","611287"
"NORTH WEST","35-49","Female","212967","386831"
"NORTH WEST","35-49","Male","212958","437698"
"NORTH WEST","50-59","Female","107993","173790"
"NORTH WEST","50-59","Male","107069","168889"
"NORTH WEST","60+","Female","139692","213393"
"NORTH WEST","60+","Male","105058","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","520119","1010156"
"WESTERN CAPE","18-34","Male","450815","1047625"
"WESTERN CAPE","35-49","Female","471731","744325"
"WESTERN CAPE","35-49","Male","414289","767488"
"WESTERN CAPE","50-59","Female","241786","368383"
"WESTERN CAPE","50-59","Male","208882","315766"
"WESTERN CAPE","60+","Female","312207","422288"
"WESTERN CAPE","60+","Male","231649","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","77",""
