"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","386809","839479"
"EASTERN CAPE","18-34","Male","289981","854468"
"EASTERN CAPE","35-49","Female","367503","586430"
"EASTERN CAPE","35-49","Male","249050","522727"
"EASTERN CAPE","50-59","Female","235086","320585"
"EASTERN CAPE","50-59","Male","147770","196960"
"EASTERN CAPE","60+","Female","359325","517296"
"EASTERN CAPE","60+","Male","215930","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","90",""
"FREE STATE","18-34","Female","228663","410210"
"FREE STATE","18-34","Male","174106","419145"
"FREE STATE","35-49","Female","192614","283918"
"FREE STATE","35-49","Male","158508","266941"
"FREE STATE","50-59","Female","104394","140470"
"FREE STATE","50-59","Male","81164","105617"
"FREE STATE","60+","Female","134780","178195"
"FREE STATE","60+","Male","84676","110025"
"FREE STATE","Unidentified","Female","88",""
"FREE STATE","Unidentified","Male","53",""
"GAUTENG","18-34","Female","982596","2584852"
"GAUTENG","18-34","Male","837760","2611302"
"GAUTENG","35-49","Female","989311","1659380"
"GAUTENG","35-49","Male","924967","1782603"
"GAUTENG","50-59","Female","436671","675158"
"GAUTENG","50-59","Male","416622","655342"
"GAUTENG","60+","Female","485226","745260"
"GAUTENG","60+","Male","370723","597429"
"GAUTENG","Unidentified","Female","303",""
"GAUTENG","Unidentified","Male","182",""
"KWAZULU-NATAL","18-34","Female","626239","1707989"
"KWAZULU-NATAL","18-34","Male","430404","1725158"
"KWAZULU-NATAL","35-49","Female","566959","1071255"
"KWAZULU-NATAL","35-49","Male","407723","951364"
"KWAZULU-NATAL","50-59","Female","298670","492136"
"KWAZULU-NATAL","50-59","Male","200523","316845"
"KWAZULU-NATAL","60+","Female","437553","624115"
"KWAZULU-NATAL","60+","Male","248168","330933"
"KWAZULU-NATAL","Unidentified","Female","373",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","424189","818804"
"LIMPOPO","18-34","Male","286650","833104"
"LIMPOPO","35-49","Female","371815","573264"
"LIMPOPO","35-49","Male","245616","493423"
"LIMPOPO","50-59","Female","197825","265501"
"LIMPOPO","50-59","Male","132637","165831"
"LIMPOPO","60+","Female","290970","372555"
"LIMPOPO","60+","Male","167623","173319"
"LIMPOPO","Unidentified","Female","613",""
"LIMPOPO","Unidentified","Male","90",""
"MPUMALANGA","18-34","Female","270376","681710"
"MPUMALANGA","18-34","Male","228993","729028"
"MPUMALANGA","35-49","Female","236651","451254"
"MPUMALANGA","35-49","Male","207976","457785"
"MPUMALANGA","50-59","Female","116108","197794"
"MPUMALANGA","50-59","Male","94290","151183"
"MPUMALANGA","60+","Female","140852","224305"
"MPUMALANGA","60+","Male","101513","146461"
"MPUMALANGA","Unidentified","Female","158",""
"MPUMALANGA","Unidentified","Male","59",""
"NORTHERN CAPE","18-34","Female","77489","174695"
"NORTHERN CAPE","18-34","Male","73411","182300"
"NORTHERN CAPE","35-49","Female","68783","118328"
"NORTHERN CAPE","35-49","Male","72431","131923"
"NORTHERN CAPE","50-59","Female","36946","57823"
"NORTHERN CAPE","50-59","Male","34238","49198"
"NORTHERN CAPE","60+","Female","44826","80820"
"NORTHERN CAPE","60+","Male","33313","52458"
"NORTHERN CAPE","Unidentified","Female","19",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241836","547199"
"NORTH WEST","18-34","Male","199662","611287"
"NORTH WEST","35-49","Female","214470","386831"
"NORTH WEST","35-49","Male","214423","437698"
"NORTH WEST","50-59","Female","108592","173790"
"NORTH WEST","50-59","Male","107809","168889"
"NORTH WEST","60+","Female","140951","213393"
"NORTH WEST","60+","Male","106211","154160"
"NORTH WEST","Unidentified","Female","126",""
"NORTH WEST","Unidentified","Male","114",""
"WESTERN CAPE","18-34","Female","522095","1010156"
"WESTERN CAPE","18-34","Male","453344","1047625"
"WESTERN CAPE","35-49","Female","473961","744325"
"WESTERN CAPE","35-49","Male","416660","767488"
"WESTERN CAPE","50-59","Female","242785","368383"
"WESTERN CAPE","50-59","Male","210124","315766"
"WESTERN CAPE","60+","Female","314728","422288"
"WESTERN CAPE","60+","Male","233674","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","74",""
