"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","384676","839479"
"EASTERN CAPE","18-34","Male","288232","854468"
"EASTERN CAPE","35-49","Female","366368","586430"
"EASTERN CAPE","35-49","Male","247929","522727"
"EASTERN CAPE","50-59","Female","234585","320585"
"EASTERN CAPE","50-59","Male","147287","196960"
"EASTERN CAPE","60+","Female","357837","517296"
"EASTERN CAPE","60+","Male","214965","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","91",""
"FREE STATE","18-34","Female","227704","410210"
"FREE STATE","18-34","Male","173268","419145"
"FREE STATE","35-49","Female","191897","283918"
"FREE STATE","35-49","Male","157962","266941"
"FREE STATE","50-59","Female","104139","140470"
"FREE STATE","50-59","Male","80936","105617"
"FREE STATE","60+","Female","134126","178195"
"FREE STATE","60+","Male","84154","110025"
"FREE STATE","Unidentified","Female","92",""
"FREE STATE","Unidentified","Male","56",""
"GAUTENG","18-34","Female","979947","2584852"
"GAUTENG","18-34","Male","834103","2611302"
"GAUTENG","35-49","Female","986025","1659380"
"GAUTENG","35-49","Male","921185","1782603"
"GAUTENG","50-59","Female","435450","675158"
"GAUTENG","50-59","Male","414918","655342"
"GAUTENG","60+","Female","483035","745260"
"GAUTENG","60+","Male","368779","597429"
"GAUTENG","Unidentified","Female","304",""
"GAUTENG","Unidentified","Male","188",""
"KWAZULU-NATAL","18-34","Female","620371","1707989"
"KWAZULU-NATAL","18-34","Male","426722","1725158"
"KWAZULU-NATAL","35-49","Female","564388","1071255"
"KWAZULU-NATAL","35-49","Male","405381","951364"
"KWAZULU-NATAL","50-59","Female","297859","492136"
"KWAZULU-NATAL","50-59","Male","199766","316845"
"KWAZULU-NATAL","60+","Female","435682","624115"
"KWAZULU-NATAL","60+","Male","247013","330933"
"KWAZULU-NATAL","Unidentified","Female","371",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","423012","818804"
"LIMPOPO","18-34","Male","285012","833104"
"LIMPOPO","35-49","Female","370821","573264"
"LIMPOPO","35-49","Male","244670","493423"
"LIMPOPO","50-59","Female","197545","265501"
"LIMPOPO","50-59","Male","132467","165831"
"LIMPOPO","60+","Female","289961","372555"
"LIMPOPO","60+","Male","166875","173319"
"LIMPOPO","Unidentified","Female","615",""
"LIMPOPO","Unidentified","Male","92",""
"MPUMALANGA","18-34","Female","267811","681710"
"MPUMALANGA","18-34","Male","225743","729028"
"MPUMALANGA","35-49","Female","235166","451254"
"MPUMALANGA","35-49","Male","206006","457785"
"MPUMALANGA","50-59","Female","115615","197794"
"MPUMALANGA","50-59","Male","93755","151183"
"MPUMALANGA","60+","Female","140035","224305"
"MPUMALANGA","60+","Male","100856","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","60",""
"NORTHERN CAPE","18-34","Female","76817","174695"
"NORTHERN CAPE","18-34","Male","72758","182300"
"NORTHERN CAPE","35-49","Female","68287","118328"
"NORTHERN CAPE","35-49","Male","71888","131923"
"NORTHERN CAPE","50-59","Female","36711","57823"
"NORTHERN CAPE","50-59","Male","34013","49198"
"NORTHERN CAPE","60+","Female","44496","80820"
"NORTHERN CAPE","60+","Male","33036","52458"
"NORTHERN CAPE","Unidentified","Female","20",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","241184","547199"
"NORTH WEST","18-34","Male","199031","611287"
"NORTH WEST","35-49","Female","213857","386831"
"NORTH WEST","35-49","Male","213780","437698"
"NORTH WEST","50-59","Female","108300","173790"
"NORTH WEST","50-59","Male","107470","168889"
"NORTH WEST","60+","Female","140365","213393"
"NORTH WEST","60+","Male","105667","154160"
"NORTH WEST","Unidentified","Female","127",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","521297","1010156"
"WESTERN CAPE","18-34","Male","452343","1047625"
"WESTERN CAPE","35-49","Female","472848","744325"
"WESTERN CAPE","35-49","Male","415487","767488"
"WESTERN CAPE","50-59","Female","242342","368383"
"WESTERN CAPE","50-59","Male","209512","315766"
"WESTERN CAPE","60+","Female","313451","422288"
"WESTERN CAPE","60+","Male","232648","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","75",""
