"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","378318","839479"
"EASTERN CAPE","18-34","Male","281347","854468"
"EASTERN CAPE","35-49","Female","363800","586430"
"EASTERN CAPE","35-49","Male","245453","522727"
"EASTERN CAPE","50-59","Female","233570","320585"
"EASTERN CAPE","50-59","Male","146207","196960"
"EASTERN CAPE","60+","Female","353951","517296"
"EASTERN CAPE","60+","Male","212591","261598"
"EASTERN CAPE","Unidentified","Female","313",""
"EASTERN CAPE","Unidentified","Male","97",""
"FREE STATE","18-34","Female","224331","410210"
"FREE STATE","18-34","Male","170388","419145"
"FREE STATE","35-49","Female","190144","283918"
"FREE STATE","35-49","Male","156121","266941"
"FREE STATE","50-59","Female","103553","140470"
"FREE STATE","50-59","Male","80211","105617"
"FREE STATE","60+","Female","132681","178195"
"FREE STATE","60+","Male","83107","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","63",""
"GAUTENG","18-34","Female","966237","2584852"
"GAUTENG","18-34","Male","819143","2611302"
"GAUTENG","35-49","Female","976305","1659380"
"GAUTENG","35-49","Male","910144","1782603"
"GAUTENG","50-59","Female","431564","675158"
"GAUTENG","50-59","Male","410112","655342"
"GAUTENG","60+","Female","477816","745260"
"GAUTENG","60+","Male","364313","597429"
"GAUTENG","Unidentified","Female","309",""
"GAUTENG","Unidentified","Male","197",""
"KWAZULU-NATAL","18-34","Female","602723","1707989"
"KWAZULU-NATAL","18-34","Male","415736","1725158"
"KWAZULU-NATAL","35-49","Female","556571","1071255"
"KWAZULU-NATAL","35-49","Male","399168","951364"
"KWAZULU-NATAL","50-59","Female","295439","492136"
"KWAZULU-NATAL","50-59","Male","197712","316845"
"KWAZULU-NATAL","60+","Female","431619","624115"
"KWAZULU-NATAL","60+","Male","244415","330933"
"KWAZULU-NATAL","Unidentified","Female","385",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","416324","818804"
"LIMPOPO","18-34","Male","278728","833104"
"LIMPOPO","35-49","Female","368005","573264"
"LIMPOPO","35-49","Male","241633","493423"
"LIMPOPO","50-59","Female","196610","265501"
"LIMPOPO","50-59","Male","131511","165831"
"LIMPOPO","60+","Female","287003","372555"
"LIMPOPO","60+","Male","165026","173319"
"LIMPOPO","Unidentified","Female","625",""
"LIMPOPO","Unidentified","Male","99",""
"MPUMALANGA","18-34","Female","261597","681710"
"MPUMALANGA","18-34","Male","218152","729028"
"MPUMALANGA","35-49","Female","231301","451254"
"MPUMALANGA","35-49","Male","200945","457785"
"MPUMALANGA","50-59","Female","114198","197794"
"MPUMALANGA","50-59","Male","92295","151183"
"MPUMALANGA","60+","Female","138282","224305"
"MPUMALANGA","60+","Male","99390","146461"
"MPUMALANGA","Unidentified","Female","160",""
"MPUMALANGA","Unidentified","Male","64",""
"NORTHERN CAPE","18-34","Female","75253","174695"
"NORTHERN CAPE","18-34","Male","71418","182300"
"NORTHERN CAPE","35-49","Female","67485","118328"
"NORTHERN CAPE","35-49","Male","71006","131923"
"NORTHERN CAPE","50-59","Female","36372","57823"
"NORTHERN CAPE","50-59","Male","33592","49198"
"NORTHERN CAPE","60+","Female","43812","80820"
"NORTHERN CAPE","60+","Male","32522","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","237950","547199"
"NORTH WEST","18-34","Male","196165","611287"
"NORTH WEST","35-49","Female","211731","386831"
"NORTH WEST","35-49","Male","211745","437698"
"NORTH WEST","50-59","Female","107533","173790"
"NORTH WEST","50-59","Male","106514","168889"
"NORTH WEST","60+","Female","138781","213393"
"NORTH WEST","60+","Male","104222","154160"
"NORTH WEST","Unidentified","Female","129",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","517600","1010156"
"WESTERN CAPE","18-34","Male","447598","1047625"
"WESTERN CAPE","35-49","Female","469943","744325"
"WESTERN CAPE","35-49","Male","412275","767488"
"WESTERN CAPE","50-59","Female","240999","368383"
"WESTERN CAPE","50-59","Male","208035","315766"
"WESTERN CAPE","60+","Female","310777","422288"
"WESTERN CAPE","60+","Male","230434","300872"
"WESTERN CAPE","Unidentified","Female","131",""
"WESTERN CAPE","Unidentified","Male","78",""
