"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","393415","839479"
"EASTERN CAPE","18-34","Male","296574","854468"
"EASTERN CAPE","35-49","Female","369687","586430"
"EASTERN CAPE","35-49","Male","251446","522727"
"EASTERN CAPE","50-59","Female","236533","320585"
"EASTERN CAPE","50-59","Male","149062","196960"
"EASTERN CAPE","60+","Female","365587","517296"
"EASTERN CAPE","60+","Male","219511","261598"
"EASTERN CAPE","Unidentified","Female","299",""
"EASTERN CAPE","Unidentified","Male","72",""
"FREE STATE","18-34","Female","231208","410210"
"FREE STATE","18-34","Male","175893","419145"
"FREE STATE","35-49","Female","194089","283918"
"FREE STATE","35-49","Male","160056","266941"
"FREE STATE","50-59","Female","105319","140470"
"FREE STATE","50-59","Male","81966","105617"
"FREE STATE","60+","Female","137484","178195"
"FREE STATE","60+","Male","86616","110025"
"FREE STATE","Unidentified","Female","85",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","987547","2584852"
"GAUTENG","18-34","Male","843462","2611302"
"GAUTENG","35-49","Female","1000239","1659380"
"GAUTENG","35-49","Male","935415","1782603"
"GAUTENG","50-59","Female","442885","675158"
"GAUTENG","50-59","Male","423486","655342"
"GAUTENG","60+","Female","495530","745260"
"GAUTENG","60+","Male","379637","597429"
"GAUTENG","Unidentified","Female","288",""
"GAUTENG","Unidentified","Male","167",""
"KWAZULU-NATAL","18-34","Female","636646","1707989"
"KWAZULU-NATAL","18-34","Male","436966","1725158"
"KWAZULU-NATAL","35-49","Female","573843","1071255"
"KWAZULU-NATAL","35-49","Male","412870","951364"
"KWAZULU-NATAL","50-59","Female","301183","492136"
"KWAZULU-NATAL","50-59","Male","202748","316845"
"KWAZULU-NATAL","60+","Female","445177","624115"
"KWAZULU-NATAL","60+","Male","252974","330933"
"KWAZULU-NATAL","Unidentified","Female","356",""
"KWAZULU-NATAL","Unidentified","Male","137",""
"LIMPOPO","18-34","Female","429350","818804"
"LIMPOPO","18-34","Male","292002","833104"
"LIMPOPO","35-49","Female","376186","573264"
"LIMPOPO","35-49","Male","248882","493423"
"LIMPOPO","50-59","Female","199569","265501"
"LIMPOPO","50-59","Male","133744","165831"
"LIMPOPO","60+","Female","295269","372555"
"LIMPOPO","60+","Male","170567","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274240","681710"
"MPUMALANGA","18-34","Male","233742","729028"
"MPUMALANGA","35-49","Female","240175","451254"
"MPUMALANGA","35-49","Male","212211","457785"
"MPUMALANGA","50-59","Female","117798","197794"
"MPUMALANGA","50-59","Male","95536","151183"
"MPUMALANGA","60+","Female","143574","224305"
"MPUMALANGA","60+","Male","103718","146461"
"MPUMALANGA","Unidentified","Female","158",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78198","174695"
"NORTHERN CAPE","18-34","Male","73900","182300"
"NORTHERN CAPE","35-49","Female","69373","118328"
"NORTHERN CAPE","35-49","Male","73309","131923"
"NORTHERN CAPE","50-59","Female","37264","57823"
"NORTHERN CAPE","50-59","Male","34688","49198"
"NORTHERN CAPE","60+","Female","45856","80820"
"NORTHERN CAPE","60+","Male","34165","52458"
"NORTHERN CAPE","Unidentified","Female","14",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242986","547199"
"NORTH WEST","18-34","Male","200782","611287"
"NORTH WEST","35-49","Female","216131","386831"
"NORTH WEST","35-49","Male","216148","437698"
"NORTH WEST","50-59","Female","109575","173790"
"NORTH WEST","50-59","Male","108944","168889"
"NORTH WEST","60+","Female","143802","213393"
"NORTH WEST","60+","Male","108665","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522405","1010156"
"WESTERN CAPE","18-34","Male","454123","1047625"
"WESTERN CAPE","35-49","Female","477215","744325"
"WESTERN CAPE","35-49","Male","420162","767488"
"WESTERN CAPE","50-59","Female","244859","368383"
"WESTERN CAPE","50-59","Male","212229","315766"
"WESTERN CAPE","60+","Female","320643","422288"
"WESTERN CAPE","60+","Male","238466","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
