"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394502","839479"
"EASTERN CAPE","18-34","Male","298179","854468"
"EASTERN CAPE","35-49","Female","370003","586430"
"EASTERN CAPE","35-49","Male","251893","522727"
"EASTERN CAPE","50-59","Female","236798","320585"
"EASTERN CAPE","50-59","Male","149236","196960"
"EASTERN CAPE","60+","Female","366818","517296"
"EASTERN CAPE","60+","Male","220264","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","70",""
"FREE STATE","18-34","Female","231578","410210"
"FREE STATE","18-34","Male","176161","419145"
"FREE STATE","35-49","Female","194296","283918"
"FREE STATE","35-49","Male","160240","266941"
"FREE STATE","50-59","Female","105462","140470"
"FREE STATE","50-59","Male","82087","105617"
"FREE STATE","60+","Female","137992","178195"
"FREE STATE","60+","Male","86975","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","988737","2584852"
"GAUTENG","18-34","Male","844493","2611302"
"GAUTENG","35-49","Female","1002408","1659380"
"GAUTENG","35-49","Male","937407","1782603"
"GAUTENG","50-59","Female","443867","675158"
"GAUTENG","50-59","Male","424514","655342"
"GAUTENG","60+","Female","497604","745260"
"GAUTENG","60+","Male","381465","597429"
"GAUTENG","Unidentified","Female","277",""
"GAUTENG","Unidentified","Male","164",""
"KWAZULU-NATAL","18-34","Female","638231","1707989"
"KWAZULU-NATAL","18-34","Male","437858","1725158"
"KWAZULU-NATAL","35-49","Female","574824","1071255"
"KWAZULU-NATAL","35-49","Male","413634","951364"
"KWAZULU-NATAL","50-59","Female","301475","492136"
"KWAZULU-NATAL","50-59","Male","203105","316845"
"KWAZULU-NATAL","60+","Female","446807","624115"
"KWAZULU-NATAL","60+","Male","253922","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","430687","818804"
"LIMPOPO","18-34","Male","293128","833104"
"LIMPOPO","35-49","Female","377299","573264"
"LIMPOPO","35-49","Male","249654","493423"
"LIMPOPO","50-59","Female","199837","265501"
"LIMPOPO","50-59","Male","133891","165831"
"LIMPOPO","60+","Female","296156","372555"
"LIMPOPO","60+","Male","171132","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275039","681710"
"MPUMALANGA","18-34","Male","234458","729028"
"MPUMALANGA","35-49","Female","240934","451254"
"MPUMALANGA","35-49","Male","213009","457785"
"MPUMALANGA","50-59","Female","117966","197794"
"MPUMALANGA","50-59","Male","95683","151183"
"MPUMALANGA","60+","Female","144185","224305"
"MPUMALANGA","60+","Male","104188","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78415","174695"
"NORTHERN CAPE","18-34","Male","74043","182300"
"NORTHERN CAPE","35-49","Female","69489","118328"
"NORTHERN CAPE","35-49","Male","73489","131923"
"NORTHERN CAPE","50-59","Female","37339","57823"
"NORTHERN CAPE","50-59","Male","34760","49198"
"NORTHERN CAPE","60+","Female","46059","80820"
"NORTHERN CAPE","60+","Male","34329","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243332","547199"
"NORTH WEST","18-34","Male","201199","611287"
"NORTH WEST","35-49","Female","216607","386831"
"NORTH WEST","35-49","Male","216649","437698"
"NORTH WEST","50-59","Female","109765","173790"
"NORTH WEST","50-59","Male","109111","168889"
"NORTH WEST","60+","Female","144300","213393"
"NORTH WEST","60+","Male","109153","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522443","1010156"
"WESTERN CAPE","18-34","Male","454467","1047625"
"WESTERN CAPE","35-49","Female","477786","744325"
"WESTERN CAPE","35-49","Male","420660","767488"
"WESTERN CAPE","50-59","Female","245247","368383"
"WESTERN CAPE","50-59","Male","212566","315766"
"WESTERN CAPE","60+","Female","321815","422288"
"WESTERN CAPE","60+","Male","239460","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
