"province","district","age_group","sex","individuals_vaccinated","individuals_fully_vaccinated","population"
"LIMPOPO","WATERBERG DM","12-17","Female","17760","7030","37998"
"LIMPOPO","WATERBERG DM","12-17","Male","14875","5196","40036"
"MPUMALANGA","EHLANZENI DM","12-17","Female","48047","20054","106459"
"MPUMALANGA","EHLANZENI DM","12-17","Male","36844","13223","106460"
"MPUMALANGA","NKANGALA DM","12-17","Female","17002","6580","80945"
"MPUMALANGA","NKANGALA DM","12-17","Male","17617","5522","82708"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Female","7595","3715","22463"
"NORTHERN CAPE","FRANCES BAARD DM","12-17","Male","6305","2808","23371"
"NORTHERN CAPE","NAMAKWA DM","12-17","Female","1711","667","5781"
"NORTHERN CAPE","NAMAKWA DM","12-17","Male","1373","502","5620"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Female","3586","1590","11577"
"NORTHERN CAPE","PIXLEY KA SEME DM","12-17","Male","2746","1142","11573"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Female","32185","13512","88192"
"NORTH WEST","BOJANALA PLATINUM DM","12-17","Male","26733","10006","91106"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Female","21348","7481","56490"
"NORTH WEST","NGAKA MODIRI MOLEMA DM","12-17","Male","17809","5472","56280"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Female","9315","4106","44783"
"WESTERN CAPE","CAPE WINELANDS DM","12-17","Male","8180","3410","45341"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Female","811","381","4653"
"WESTERN CAPE","CENTRAL KAROO DM","12-17","Male","627","279","4028"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Female","6281","2560","31612"
"WESTERN CAPE","GARDEN ROUTE DM","12-17","Male","5326","1970","30675"
"WESTERN CAPE","OVERBERG DM","12-17","Female","3012","1004","13406"
"WESTERN CAPE","OVERBERG DM","12-17","Male","2374","773","13535"
"WESTERN CAPE","WEST COAST DM","12-17","Female","4167","1883","22541"
"WESTERN CAPE","WEST COAST DM","12-17","Male","3634","1430","22568"
