"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","370840","839479"
"EASTERN CAPE","18-34","Male","275505","854468"
"EASTERN CAPE","35-49","Female","361296","586430"
"EASTERN CAPE","35-49","Male","243126","522727"
"EASTERN CAPE","50-59","Female","232655","320585"
"EASTERN CAPE","50-59","Male","145426","196960"
"EASTERN CAPE","60+","Female","351920","517296"
"EASTERN CAPE","60+","Male","211158","261598"
"EASTERN CAPE","Unidentified","Female","321",""
"EASTERN CAPE","Unidentified","Male","98",""
"FREE STATE","18-34","Female","220913","410210"
"FREE STATE","18-34","Male","167267","419145"
"FREE STATE","35-49","Female","188581","283918"
"FREE STATE","35-49","Male","154576","266941"
"FREE STATE","50-59","Female","103093","140470"
"FREE STATE","50-59","Male","79692","105617"
"FREE STATE","60+","Female","131688","178195"
"FREE STATE","60+","Male","82468","110025"
"FREE STATE","Unidentified","Female","96",""
"FREE STATE","Unidentified","Male","64",""
"GAUTENG","18-34","Female","952955","2584852"
"GAUTENG","18-34","Male","805403","2611302"
"GAUTENG","35-49","Female","967647","1659380"
"GAUTENG","35-49","Male","900965","1782603"
"GAUTENG","50-59","Female","428531","675158"
"GAUTENG","50-59","Male","406444","655342"
"GAUTENG","60+","Female","474404","745260"
"GAUTENG","60+","Male","361244","597429"
"GAUTENG","Unidentified","Female","313",""
"GAUTENG","Unidentified","Male","200",""
"KWAZULU-NATAL","18-34","Female","586610","1707989"
"KWAZULU-NATAL","18-34","Male","405333","1725158"
"KWAZULU-NATAL","35-49","Female","550331","1071255"
"KWAZULU-NATAL","35-49","Male","393911","951364"
"KWAZULU-NATAL","50-59","Female","293457","492136"
"KWAZULU-NATAL","50-59","Male","195990","316845"
"KWAZULU-NATAL","60+","Female","428892","624115"
"KWAZULU-NATAL","60+","Male","242676","330933"
"KWAZULU-NATAL","Unidentified","Female","389",""
"KWAZULU-NATAL","Unidentified","Male","142",""
"LIMPOPO","18-34","Female","410135","818804"
"LIMPOPO","18-34","Male","273814","833104"
"LIMPOPO","35-49","Female","364982","573264"
"LIMPOPO","35-49","Male","239391","493423"
"LIMPOPO","50-59","Female","195504","265501"
"LIMPOPO","50-59","Male","130704","165831"
"LIMPOPO","60+","Female","285176","372555"
"LIMPOPO","60+","Male","163804","173319"
"LIMPOPO","Unidentified","Female","633",""
"LIMPOPO","Unidentified","Male","99",""
"MPUMALANGA","18-34","Female","256614","681710"
"MPUMALANGA","18-34","Male","212864","729028"
"MPUMALANGA","35-49","Female","228356","451254"
"MPUMALANGA","35-49","Male","197394","457785"
"MPUMALANGA","50-59","Female","113235","197794"
"MPUMALANGA","50-59","Male","91270","151183"
"MPUMALANGA","60+","Female","137117","224305"
"MPUMALANGA","60+","Male","98433","146461"
"MPUMALANGA","Unidentified","Female","165",""
"MPUMALANGA","Unidentified","Male","68",""
"NORTHERN CAPE","18-34","Female","74088","174695"
"NORTHERN CAPE","18-34","Male","70338","182300"
"NORTHERN CAPE","35-49","Female","66872","118328"
"NORTHERN CAPE","35-49","Male","70322","131923"
"NORTHERN CAPE","50-59","Female","36085","57823"
"NORTHERN CAPE","50-59","Male","33353","49198"
"NORTHERN CAPE","60+","Female","43448","80820"
"NORTHERN CAPE","60+","Male","32196","52458"
"NORTHERN CAPE","Unidentified","Female","24",""
"NORTHERN CAPE","Unidentified","Male","9",""
"NORTH WEST","18-34","Female","234992","547199"
"NORTH WEST","18-34","Male","192993","611287"
"NORTH WEST","35-49","Female","209963","386831"
"NORTH WEST","35-49","Male","209654","437698"
"NORTH WEST","50-59","Female","106939","173790"
"NORTH WEST","50-59","Male","105650","168889"
"NORTH WEST","60+","Female","137711","213393"
"NORTH WEST","60+","Male","103289","154160"
"NORTH WEST","Unidentified","Female","133",""
"NORTH WEST","Unidentified","Male","118",""
"WESTERN CAPE","18-34","Female","513387","1010156"
"WESTERN CAPE","18-34","Male","442711","1047625"
"WESTERN CAPE","35-49","Female","467758","744325"
"WESTERN CAPE","35-49","Male","409812","767488"
"WESTERN CAPE","50-59","Female","239976","368383"
"WESTERN CAPE","50-59","Male","206942","315766"
"WESTERN CAPE","60+","Female","309202","422288"
"WESTERN CAPE","60+","Male","229140","300872"
"WESTERN CAPE","Unidentified","Female","130",""
"WESTERN CAPE","Unidentified","Male","80",""
