"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","384069","839479"
"EASTERN CAPE","18-34","Male","287562","854468"
"EASTERN CAPE","35-49","Female","366047","586430"
"EASTERN CAPE","35-49","Male","247614","522727"
"EASTERN CAPE","50-59","Female","234496","320585"
"EASTERN CAPE","50-59","Male","147157","196960"
"EASTERN CAPE","60+","Female","357463","517296"
"EASTERN CAPE","60+","Male","214751","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","91",""
"FREE STATE","18-34","Female","227361","410210"
"FREE STATE","18-34","Male","173018","419145"
"FREE STATE","35-49","Female","191700","283918"
"FREE STATE","35-49","Male","157774","266941"
"FREE STATE","50-59","Female","104072","140470"
"FREE STATE","50-59","Male","80851","105617"
"FREE STATE","60+","Female","133953","178195"
"FREE STATE","60+","Male","84023","110025"
"FREE STATE","Unidentified","Female","92",""
"FREE STATE","Unidentified","Male","56",""
"GAUTENG","18-34","Female","978634","2584852"
"GAUTENG","18-34","Male","832439","2611302"
"GAUTENG","35-49","Female","985050","1659380"
"GAUTENG","35-49","Male","919820","1782603"
"GAUTENG","50-59","Female","435001","675158"
"GAUTENG","50-59","Male","414442","655342"
"GAUTENG","60+","Female","482493","745260"
"GAUTENG","60+","Male","368283","597429"
"GAUTENG","Unidentified","Female","304",""
"GAUTENG","Unidentified","Male","190",""
"KWAZULU-NATAL","18-34","Female","618759","1707989"
"KWAZULU-NATAL","18-34","Male","425698","1725158"
"KWAZULU-NATAL","35-49","Female","563627","1071255"
"KWAZULU-NATAL","35-49","Male","404711","951364"
"KWAZULU-NATAL","50-59","Female","297643","492136"
"KWAZULU-NATAL","50-59","Male","199556","316845"
"KWAZULU-NATAL","60+","Female","435183","624115"
"KWAZULU-NATAL","60+","Male","246689","330933"
"KWAZULU-NATAL","Unidentified","Female","372",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","422613","818804"
"LIMPOPO","18-34","Male","284647","833104"
"LIMPOPO","35-49","Female","370531","573264"
"LIMPOPO","35-49","Male","244435","493423"
"LIMPOPO","50-59","Female","197488","265501"
"LIMPOPO","50-59","Male","132381","165831"
"LIMPOPO","60+","Female","289672","372555"
"LIMPOPO","60+","Male","166696","173319"
"LIMPOPO","Unidentified","Female","616",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","267228","681710"
"MPUMALANGA","18-34","Male","224881","729028"
"MPUMALANGA","35-49","Female","234759","451254"
"MPUMALANGA","35-49","Male","205502","457785"
"MPUMALANGA","50-59","Female","115526","197794"
"MPUMALANGA","50-59","Male","93633","151183"
"MPUMALANGA","60+","Female","139839","224305"
"MPUMALANGA","60+","Male","100681","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","61",""
"NORTHERN CAPE","18-34","Female","76529","174695"
"NORTHERN CAPE","18-34","Male","72551","182300"
"NORTHERN CAPE","35-49","Female","68171","118328"
"NORTHERN CAPE","35-49","Male","71765","131923"
"NORTHERN CAPE","50-59","Female","36631","57823"
"NORTHERN CAPE","50-59","Male","33929","49198"
"NORTHERN CAPE","60+","Female","44383","80820"
"NORTHERN CAPE","60+","Male","32967","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","240889","547199"
"NORTH WEST","18-34","Male","198770","611287"
"NORTH WEST","35-49","Female","213639","386831"
"NORTH WEST","35-49","Male","213559","437698"
"NORTH WEST","50-59","Female","108235","173790"
"NORTH WEST","50-59","Male","107382","168889"
"NORTH WEST","60+","Female","140193","213393"
"NORTH WEST","60+","Male","105528","154160"
"NORTH WEST","Unidentified","Female","127",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","521029","1010156"
"WESTERN CAPE","18-34","Male","452028","1047625"
"WESTERN CAPE","35-49","Female","472533","744325"
"WESTERN CAPE","35-49","Male","415190","767488"
"WESTERN CAPE","50-59","Female","242245","368383"
"WESTERN CAPE","50-59","Male","209380","315766"
"WESTERN CAPE","60+","Female","313115","422288"
"WESTERN CAPE","60+","Male","232372","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","76",""
