"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","383920","839479"
"EASTERN CAPE","18-34","Male","287353","854468"
"EASTERN CAPE","35-49","Female","365975","586430"
"EASTERN CAPE","35-49","Male","247518","522727"
"EASTERN CAPE","50-59","Female","234476","320585"
"EASTERN CAPE","50-59","Male","147113","196960"
"EASTERN CAPE","60+","Female","357270","517296"
"EASTERN CAPE","60+","Male","214650","261598"
"EASTERN CAPE","Unidentified","Female","308",""
"EASTERN CAPE","Unidentified","Male","91",""
"FREE STATE","18-34","Female","227263","410210"
"FREE STATE","18-34","Male","172982","419145"
"FREE STATE","35-49","Female","191624","283918"
"FREE STATE","35-49","Male","157736","266941"
"FREE STATE","50-59","Female","104068","140470"
"FREE STATE","50-59","Male","80833","105617"
"FREE STATE","60+","Female","133885","178195"
"FREE STATE","60+","Male","83968","110025"
"FREE STATE","Unidentified","Female","93",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","978460","2584852"
"GAUTENG","18-34","Male","832165","2611302"
"GAUTENG","35-49","Female","984770","1659380"
"GAUTENG","35-49","Male","919446","1782603"
"GAUTENG","50-59","Female","434853","675158"
"GAUTENG","50-59","Male","414250","655342"
"GAUTENG","60+","Female","482268","745260"
"GAUTENG","60+","Male","368093","597429"
"GAUTENG","Unidentified","Female","304",""
"GAUTENG","Unidentified","Male","190",""
"KWAZULU-NATAL","18-34","Female","618419","1707989"
"KWAZULU-NATAL","18-34","Male","425445","1725158"
"KWAZULU-NATAL","35-49","Female","563364","1071255"
"KWAZULU-NATAL","35-49","Male","404553","951364"
"KWAZULU-NATAL","50-59","Female","297589","492136"
"KWAZULU-NATAL","50-59","Male","199443","316845"
"KWAZULU-NATAL","60+","Female","435023","624115"
"KWAZULU-NATAL","60+","Male","246596","330933"
"KWAZULU-NATAL","Unidentified","Female","372",""
"KWAZULU-NATAL","Unidentified","Male","140",""
"LIMPOPO","18-34","Female","422545","818804"
"LIMPOPO","18-34","Male","284527","833104"
"LIMPOPO","35-49","Female","370455","573264"
"LIMPOPO","35-49","Male","244329","493423"
"LIMPOPO","50-59","Female","197455","265501"
"LIMPOPO","50-59","Male","132375","165831"
"LIMPOPO","60+","Female","289558","372555"
"LIMPOPO","60+","Male","166618","173319"
"LIMPOPO","Unidentified","Female","616",""
"LIMPOPO","Unidentified","Male","93",""
"MPUMALANGA","18-34","Female","267087","681710"
"MPUMALANGA","18-34","Male","224667","729028"
"MPUMALANGA","35-49","Female","234647","451254"
"MPUMALANGA","35-49","Male","205370","457785"
"MPUMALANGA","50-59","Female","115480","197794"
"MPUMALANGA","50-59","Male","93583","151183"
"MPUMALANGA","60+","Female","139771","224305"
"MPUMALANGA","60+","Male","100635","146461"
"MPUMALANGA","Unidentified","Female","156",""
"MPUMALANGA","Unidentified","Male","61",""
"NORTHERN CAPE","18-34","Female","76507","174695"
"NORTHERN CAPE","18-34","Male","72531","182300"
"NORTHERN CAPE","35-49","Female","68153","118328"
"NORTHERN CAPE","35-49","Male","71742","131923"
"NORTHERN CAPE","50-59","Female","36617","57823"
"NORTHERN CAPE","50-59","Male","33904","49198"
"NORTHERN CAPE","60+","Female","44351","80820"
"NORTHERN CAPE","60+","Male","32948","52458"
"NORTHERN CAPE","Unidentified","Female","22",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","240808","547199"
"NORTH WEST","18-34","Male","198702","611287"
"NORTH WEST","35-49","Female","213560","386831"
"NORTH WEST","35-49","Male","213519","437698"
"NORTH WEST","50-59","Female","108215","173790"
"NORTH WEST","50-59","Male","107335","168889"
"NORTH WEST","60+","Female","140119","213393"
"NORTH WEST","60+","Male","105470","154160"
"NORTH WEST","Unidentified","Female","127",""
"NORTH WEST","Unidentified","Male","117",""
"WESTERN CAPE","18-34","Female","521017","1010156"
"WESTERN CAPE","18-34","Male","451970","1047625"
"WESTERN CAPE","35-49","Female","472466","744325"
"WESTERN CAPE","35-49","Male","415099","767488"
"WESTERN CAPE","50-59","Female","242172","368383"
"WESTERN CAPE","50-59","Male","209325","315766"
"WESTERN CAPE","60+","Female","312974","422288"
"WESTERN CAPE","60+","Male","232259","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","76",""
