"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","395031","839479"
"EASTERN CAPE","18-34","Male","299346","854468"
"EASTERN CAPE","35-49","Female","370153","586430"
"EASTERN CAPE","35-49","Male","252094","522727"
"EASTERN CAPE","50-59","Female","236889","320585"
"EASTERN CAPE","50-59","Male","149248","196960"
"EASTERN CAPE","60+","Female","367489","517296"
"EASTERN CAPE","60+","Male","220690","261598"
"EASTERN CAPE","Unidentified","Female","294",""
"EASTERN CAPE","Unidentified","Male","68",""
"FREE STATE","18-34","Female","231700","410210"
"FREE STATE","18-34","Male","176280","419145"
"FREE STATE","35-49","Female","194409","283918"
"FREE STATE","35-49","Male","160324","266941"
"FREE STATE","50-59","Female","105492","140470"
"FREE STATE","50-59","Male","82141","105617"
"FREE STATE","60+","Female","138239","178195"
"FREE STATE","60+","Male","87143","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","47",""
"GAUTENG","18-34","Female","989369","2584852"
"GAUTENG","18-34","Male","845211","2611302"
"GAUTENG","35-49","Female","1003372","1659380"
"GAUTENG","35-49","Male","938336","1782603"
"GAUTENG","50-59","Female","444300","675158"
"GAUTENG","50-59","Male","425007","655342"
"GAUTENG","60+","Female","498526","745260"
"GAUTENG","60+","Male","382220","597429"
"GAUTENG","Unidentified","Female","274",""
"GAUTENG","Unidentified","Male","163",""
"KWAZULU-NATAL","18-34","Female","638823","1707989"
"KWAZULU-NATAL","18-34","Male","438236","1725158"
"KWAZULU-NATAL","35-49","Female","575186","1071255"
"KWAZULU-NATAL","35-49","Male","413989","951364"
"KWAZULU-NATAL","50-59","Female","301613","492136"
"KWAZULU-NATAL","50-59","Male","203172","316845"
"KWAZULU-NATAL","60+","Female","447537","624115"
"KWAZULU-NATAL","60+","Male","254395","330933"
"KWAZULU-NATAL","Unidentified","Female","354",""
"KWAZULU-NATAL","Unidentified","Male","135",""
"LIMPOPO","18-34","Female","431283","818804"
"LIMPOPO","18-34","Male","293608","833104"
"LIMPOPO","35-49","Female","377746","573264"
"LIMPOPO","35-49","Male","249976","493423"
"LIMPOPO","50-59","Female","199988","265501"
"LIMPOPO","50-59","Male","133954","165831"
"LIMPOPO","60+","Female","296549","372555"
"LIMPOPO","60+","Male","171425","173319"
"LIMPOPO","Unidentified","Female","607",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","275298","681710"
"MPUMALANGA","18-34","Male","234674","729028"
"MPUMALANGA","35-49","Female","241136","451254"
"MPUMALANGA","35-49","Male","213226","457785"
"MPUMALANGA","50-59","Female","118055","197794"
"MPUMALANGA","50-59","Male","95780","151183"
"MPUMALANGA","60+","Female","144452","224305"
"MPUMALANGA","60+","Male","104366","146461"
"MPUMALANGA","Unidentified","Female","154",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78526","174695"
"NORTHERN CAPE","18-34","Male","74150","182300"
"NORTHERN CAPE","35-49","Female","69545","118328"
"NORTHERN CAPE","35-49","Male","73564","131923"
"NORTHERN CAPE","50-59","Female","37391","57823"
"NORTHERN CAPE","50-59","Male","34811","49198"
"NORTHERN CAPE","60+","Female","46147","80820"
"NORTHERN CAPE","60+","Male","34411","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243561","547199"
"NORTH WEST","18-34","Male","201444","611287"
"NORTH WEST","35-49","Female","216815","386831"
"NORTH WEST","35-49","Male","216810","437698"
"NORTH WEST","50-59","Female","109878","173790"
"NORTH WEST","50-59","Male","109174","168889"
"NORTH WEST","60+","Female","144555","213393"
"NORTH WEST","60+","Male","109403","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","109",""
"WESTERN CAPE","18-34","Female","522539","1010156"
"WESTERN CAPE","18-34","Male","454732","1047625"
"WESTERN CAPE","35-49","Female","478077","744325"
"WESTERN CAPE","35-49","Male","420856","767488"
"WESTERN CAPE","50-59","Female","245440","368383"
"WESTERN CAPE","50-59","Male","212771","315766"
"WESTERN CAPE","60+","Female","322285","422288"
"WESTERN CAPE","60+","Male","239848","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","68",""
