"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","392205","839479"
"EASTERN CAPE","18-34","Male","295306","854468"
"EASTERN CAPE","35-49","Female","369265","586430"
"EASTERN CAPE","35-49","Male","250997","522727"
"EASTERN CAPE","50-59","Female","236318","320585"
"EASTERN CAPE","50-59","Male","148859","196960"
"EASTERN CAPE","60+","Female","364286","517296"
"EASTERN CAPE","60+","Male","218687","261598"
"EASTERN CAPE","Unidentified","Female","303",""
"EASTERN CAPE","Unidentified","Male","79",""
"FREE STATE","18-34","Female","230789","410210"
"FREE STATE","18-34","Male","175700","419145"
"FREE STATE","35-49","Female","193931","283918"
"FREE STATE","35-49","Male","159856","266941"
"FREE STATE","50-59","Female","105201","140470"
"FREE STATE","50-59","Male","81856","105617"
"FREE STATE","60+","Female","136985","178195"
"FREE STATE","60+","Male","86241","110025"
"FREE STATE","Unidentified","Female","86",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","986323","2584852"
"GAUTENG","18-34","Male","842356","2611302"
"GAUTENG","35-49","Female","998543","1659380"
"GAUTENG","35-49","Male","933706","1782603"
"GAUTENG","50-59","Female","441824","675158"
"GAUTENG","50-59","Male","422312","655342"
"GAUTENG","60+","Female","493631","745260"
"GAUTENG","60+","Male","377936","597429"
"GAUTENG","Unidentified","Female","294",""
"GAUTENG","Unidentified","Male","172",""
"KWAZULU-NATAL","18-34","Female","635204","1707989"
"KWAZULU-NATAL","18-34","Male","436138","1725158"
"KWAZULU-NATAL","35-49","Female","572956","1071255"
"KWAZULU-NATAL","35-49","Male","412120","951364"
"KWAZULU-NATAL","50-59","Female","300731","492136"
"KWAZULU-NATAL","50-59","Male","202373","316845"
"KWAZULU-NATAL","60+","Female","443698","624115"
"KWAZULU-NATAL","60+","Male","251998","330933"
"KWAZULU-NATAL","Unidentified","Female","365",""
"KWAZULU-NATAL","Unidentified","Male","139",""
"LIMPOPO","18-34","Female","427818","818804"
"LIMPOPO","18-34","Male","290766","833104"
"LIMPOPO","35-49","Female","375238","573264"
"LIMPOPO","35-49","Male","248153","493423"
"LIMPOPO","50-59","Female","199265","265501"
"LIMPOPO","50-59","Male","133528","165831"
"LIMPOPO","60+","Female","294384","372555"
"LIMPOPO","60+","Male","169950","173319"
"LIMPOPO","Unidentified","Female","609",""
"LIMPOPO","Unidentified","Male","87",""
"MPUMALANGA","18-34","Female","273563","681710"
"MPUMALANGA","18-34","Male","232995","729028"
"MPUMALANGA","35-49","Female","239593","451254"
"MPUMALANGA","35-49","Male","211612","457785"
"MPUMALANGA","50-59","Female","117523","197794"
"MPUMALANGA","50-59","Male","95309","151183"
"MPUMALANGA","60+","Female","143048","224305"
"MPUMALANGA","60+","Male","103265","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","54",""
"NORTHERN CAPE","18-34","Female","78063","174695"
"NORTHERN CAPE","18-34","Male","73728","182300"
"NORTHERN CAPE","35-49","Female","69254","118328"
"NORTHERN CAPE","35-49","Male","73120","131923"
"NORTHERN CAPE","50-59","Female","37226","57823"
"NORTHERN CAPE","50-59","Male","34628","49198"
"NORTHERN CAPE","60+","Female","45644","80820"
"NORTHERN CAPE","60+","Male","33988","52458"
"NORTHERN CAPE","Unidentified","Female","15",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","242653","547199"
"NORTH WEST","18-34","Male","200411","611287"
"NORTH WEST","35-49","Female","215831","386831"
"NORTH WEST","35-49","Male","215824","437698"
"NORTH WEST","50-59","Female","109406","173790"
"NORTH WEST","50-59","Male","108726","168889"
"NORTH WEST","60+","Female","143266","213393"
"NORTH WEST","60+","Male","108231","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","111",""
"WESTERN CAPE","18-34","Female","522278","1010156"
"WESTERN CAPE","18-34","Male","454035","1047625"
"WESTERN CAPE","35-49","Female","476725","744325"
"WESTERN CAPE","35-49","Male","419591","767488"
"WESTERN CAPE","50-59","Female","244570","368383"
"WESTERN CAPE","50-59","Male","211846","315766"
"WESTERN CAPE","60+","Female","319501","422288"
"WESTERN CAPE","60+","Male","237569","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","71",""
