"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","388770","839479"
"EASTERN CAPE","18-34","Male","292022","854468"
"EASTERN CAPE","35-49","Female","368251","586430"
"EASTERN CAPE","35-49","Male","249701","522727"
"EASTERN CAPE","50-59","Female","235464","320585"
"EASTERN CAPE","50-59","Male","148155","196960"
"EASTERN CAPE","60+","Female","361066","517296"
"EASTERN CAPE","60+","Male","216922","261598"
"EASTERN CAPE","Unidentified","Female","307",""
"EASTERN CAPE","Unidentified","Male","87",""
"FREE STATE","18-34","Female","229640","410210"
"FREE STATE","18-34","Male","174748","419145"
"FREE STATE","35-49","Female","193056","283918"
"FREE STATE","35-49","Male","159079","266941"
"FREE STATE","50-59","Female","104689","140470"
"FREE STATE","50-59","Male","81433","105617"
"FREE STATE","60+","Female","135595","178195"
"FREE STATE","60+","Male","85225","110025"
"FREE STATE","Unidentified","Female","88",""
"FREE STATE","Unidentified","Male","54",""
"GAUTENG","18-34","Female","984744","2584852"
"GAUTENG","18-34","Male","840310","2611302"
"GAUTENG","35-49","Female","992676","1659380"
"GAUTENG","35-49","Male","928282","1782603"
"GAUTENG","50-59","Female","438479","675158"
"GAUTENG","50-59","Male","418648","655342"
"GAUTENG","60+","Female","488213","745260"
"GAUTENG","60+","Male","373307","597429"
"GAUTENG","Unidentified","Female","303",""
"GAUTENG","Unidentified","Male","177",""
"KWAZULU-NATAL","18-34","Female","631374","1707989"
"KWAZULU-NATAL","18-34","Male","433585","1725158"
"KWAZULU-NATAL","35-49","Female","569378","1071255"
"KWAZULU-NATAL","35-49","Male","409600","951364"
"KWAZULU-NATAL","50-59","Female","299512","492136"
"KWAZULU-NATAL","50-59","Male","201199","316845"
"KWAZULU-NATAL","60+","Female","439805","624115"
"KWAZULU-NATAL","60+","Male","249596","330933"
"KWAZULU-NATAL","Unidentified","Female","369",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","425646","818804"
"LIMPOPO","18-34","Male","288323","833104"
"LIMPOPO","35-49","Female","373031","573264"
"LIMPOPO","35-49","Male","246469","493423"
"LIMPOPO","50-59","Female","198142","265501"
"LIMPOPO","50-59","Male","132904","165831"
"LIMPOPO","60+","Female","292192","372555"
"LIMPOPO","60+","Male","168438","173319"
"LIMPOPO","Unidentified","Female","611",""
"LIMPOPO","Unidentified","Male","89",""
"MPUMALANGA","18-34","Female","271955","681710"
"MPUMALANGA","18-34","Male","231268","729028"
"MPUMALANGA","35-49","Female","237915","451254"
"MPUMALANGA","35-49","Male","209542","457785"
"MPUMALANGA","50-59","Female","116709","197794"
"MPUMALANGA","50-59","Male","94710","151183"
"MPUMALANGA","60+","Female","141636","224305"
"MPUMALANGA","60+","Male","102189","146461"
"MPUMALANGA","Unidentified","Female","155",""
"MPUMALANGA","Unidentified","Male","57",""
"NORTHERN CAPE","18-34","Female","77779","174695"
"NORTHERN CAPE","18-34","Male","73644","182300"
"NORTHERN CAPE","35-49","Female","68990","118328"
"NORTHERN CAPE","35-49","Male","72704","131923"
"NORTHERN CAPE","50-59","Female","37080","57823"
"NORTHERN CAPE","50-59","Male","34417","49198"
"NORTHERN CAPE","60+","Female","45093","80820"
"NORTHERN CAPE","60+","Male","33547","52458"
"NORTHERN CAPE","Unidentified","Female","18",""
"NORTHERN CAPE","Unidentified","Male","7",""
"NORTH WEST","18-34","Female","242151","547199"
"NORTH WEST","18-34","Male","200026","611287"
"NORTH WEST","35-49","Female","214904","386831"
"NORTH WEST","35-49","Male","214949","437698"
"NORTH WEST","50-59","Female","108931","173790"
"NORTH WEST","50-59","Male","108118","168889"
"NORTH WEST","60+","Female","141766","213393"
"NORTH WEST","60+","Male","106961","154160"
"NORTH WEST","Unidentified","Female","125",""
"NORTH WEST","Unidentified","Male","112",""
"WESTERN CAPE","18-34","Female","522390","1010156"
"WESTERN CAPE","18-34","Male","453861","1047625"
"WESTERN CAPE","35-49","Female","474983","744325"
"WESTERN CAPE","35-49","Male","417702","767488"
"WESTERN CAPE","50-59","Female","243308","368383"
"WESTERN CAPE","50-59","Male","210781","315766"
"WESTERN CAPE","60+","Female","316387","422288"
"WESTERN CAPE","60+","Male","234986","300872"
"WESTERN CAPE","Unidentified","Female","117",""
"WESTERN CAPE","Unidentified","Male","73",""
