"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","381724","839479"
"EASTERN CAPE","18-34","Male","284365","854468"
"EASTERN CAPE","35-49","Female","365099","586430"
"EASTERN CAPE","35-49","Male","246664","522727"
"EASTERN CAPE","50-59","Female","234201","320585"
"EASTERN CAPE","50-59","Male","146761","196960"
"EASTERN CAPE","60+","Female","355893","517296"
"EASTERN CAPE","60+","Male","213814","261598"
"EASTERN CAPE","Unidentified","Female","309",""
"EASTERN CAPE","Unidentified","Male","92",""
"FREE STATE","18-34","Female","226142","410210"
"FREE STATE","18-34","Male","172007","419145"
"FREE STATE","35-49","Female","191035","283918"
"FREE STATE","35-49","Male","157064","266941"
"FREE STATE","50-59","Female","103883","140470"
"FREE STATE","50-59","Male","80634","105617"
"FREE STATE","60+","Female","133415","178195"
"FREE STATE","60+","Male","83620","110025"
"FREE STATE","Unidentified","Female","92",""
"FREE STATE","Unidentified","Male","57",""
"GAUTENG","18-34","Female","973625","2584852"
"GAUTENG","18-34","Male","826967","2611302"
"GAUTENG","35-49","Female","981625","1659380"
"GAUTENG","35-49","Male","915831","1782603"
"GAUTENG","50-59","Female","433633","675158"
"GAUTENG","50-59","Male","412680","655342"
"GAUTENG","60+","Female","480551","745260"
"GAUTENG","60+","Male","366620","597429"
"GAUTENG","Unidentified","Female","304",""
"GAUTENG","Unidentified","Male","195",""
"KWAZULU-NATAL","18-34","Female","611666","1707989"
"KWAZULU-NATAL","18-34","Male","421209","1725158"
"KWAZULU-NATAL","35-49","Female","560577","1071255"
"KWAZULU-NATAL","35-49","Male","402279","951364"
"KWAZULU-NATAL","50-59","Female","296702","492136"
"KWAZULU-NATAL","50-59","Male","198756","316845"
"KWAZULU-NATAL","60+","Female","433607","624115"
"KWAZULU-NATAL","60+","Male","245671","330933"
"KWAZULU-NATAL","Unidentified","Female","375",""
"KWAZULU-NATAL","Unidentified","Male","141",""
"LIMPOPO","18-34","Female","420168","818804"
"LIMPOPO","18-34","Male","282216","833104"
"LIMPOPO","35-49","Female","369453","573264"
"LIMPOPO","35-49","Male","243400","493423"
"LIMPOPO","50-59","Female","197175","265501"
"LIMPOPO","50-59","Male","132048","165831"
"LIMPOPO","60+","Female","288608","372555"
"LIMPOPO","60+","Male","166054","173319"
"LIMPOPO","Unidentified","Female","620",""
"LIMPOPO","Unidentified","Male","94",""
"MPUMALANGA","18-34","Female","264753","681710"
"MPUMALANGA","18-34","Male","221746","729028"
"MPUMALANGA","35-49","Female","233184","451254"
"MPUMALANGA","35-49","Male","203520","457785"
"MPUMALANGA","50-59","Female","114978","197794"
"MPUMALANGA","50-59","Male","93027","151183"
"MPUMALANGA","60+","Female","139130","224305"
"MPUMALANGA","60+","Male","100131","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","63",""
"NORTHERN CAPE","18-34","Female","75997","174695"
"NORTHERN CAPE","18-34","Male","72113","182300"
"NORTHERN CAPE","35-49","Female","67875","118328"
"NORTHERN CAPE","35-49","Male","71467","131923"
"NORTHERN CAPE","50-59","Female","36531","57823"
"NORTHERN CAPE","50-59","Male","33763","49198"
"NORTHERN CAPE","60+","Female","44127","80820"
"NORTHERN CAPE","60+","Male","32768","52458"
"NORTHERN CAPE","Unidentified","Female","23",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","239773","547199"
"NORTH WEST","18-34","Male","197812","611287"
"NORTH WEST","35-49","Female","212815","386831"
"NORTH WEST","35-49","Male","212849","437698"
"NORTH WEST","50-59","Female","107943","173790"
"NORTH WEST","50-59","Male","106981","168889"
"NORTH WEST","60+","Female","139623","213393"
"NORTH WEST","60+","Male","104995","154160"
"NORTH WEST","Unidentified","Female","128",""
"NORTH WEST","Unidentified","Male","116",""
"WESTERN CAPE","18-34","Female","519796","1010156"
"WESTERN CAPE","18-34","Male","450427","1047625"
"WESTERN CAPE","35-49","Female","471621","744325"
"WESTERN CAPE","35-49","Male","414141","767488"
"WESTERN CAPE","50-59","Female","241718","368383"
"WESTERN CAPE","50-59","Male","208795","315766"
"WESTERN CAPE","60+","Female","312067","422288"
"WESTERN CAPE","60+","Male","231539","300872"
"WESTERN CAPE","Unidentified","Female","118",""
"WESTERN CAPE","Unidentified","Male","76",""
