"province","age_group","sex","total_number_individuals_vaccinated","population"
"EASTERN CAPE","18-34","Female","394253","839479"
"EASTERN CAPE","18-34","Male","297739","854468"
"EASTERN CAPE","35-49","Female","369898","586430"
"EASTERN CAPE","35-49","Male","251782","522727"
"EASTERN CAPE","50-59","Female","236749","320585"
"EASTERN CAPE","50-59","Male","149180","196960"
"EASTERN CAPE","60+","Female","366626","517296"
"EASTERN CAPE","60+","Male","220131","261598"
"EASTERN CAPE","Unidentified","Female","295",""
"EASTERN CAPE","Unidentified","Male","71",""
"FREE STATE","18-34","Female","231512","410210"
"FREE STATE","18-34","Male","176100","419145"
"FREE STATE","35-49","Female","194261","283918"
"FREE STATE","35-49","Male","160213","266941"
"FREE STATE","50-59","Female","105421","140470"
"FREE STATE","50-59","Male","82047","105617"
"FREE STATE","60+","Female","137924","178195"
"FREE STATE","60+","Male","86933","110025"
"FREE STATE","Unidentified","Female","84",""
"FREE STATE","Unidentified","Male","48",""
"GAUTENG","18-34","Female","988406","2584852"
"GAUTENG","18-34","Male","844195","2611302"
"GAUTENG","35-49","Female","1002044","1659380"
"GAUTENG","35-49","Male","937021","1782603"
"GAUTENG","50-59","Female","443717","675158"
"GAUTENG","50-59","Male","424345","655342"
"GAUTENG","60+","Female","497297","745260"
"GAUTENG","60+","Male","381201","597429"
"GAUTENG","Unidentified","Female","280",""
"GAUTENG","Unidentified","Male","165",""
"KWAZULU-NATAL","18-34","Female","637818","1707989"
"KWAZULU-NATAL","18-34","Male","437607","1725158"
"KWAZULU-NATAL","35-49","Female","574639","1071255"
"KWAZULU-NATAL","35-49","Male","413482","951364"
"KWAZULU-NATAL","50-59","Female","301438","492136"
"KWAZULU-NATAL","50-59","Male","203064","316845"
"KWAZULU-NATAL","60+","Female","446560","624115"
"KWAZULU-NATAL","60+","Male","253758","330933"
"KWAZULU-NATAL","Unidentified","Female","355",""
"KWAZULU-NATAL","Unidentified","Male","136",""
"LIMPOPO","18-34","Female","430392","818804"
"LIMPOPO","18-34","Male","292889","833104"
"LIMPOPO","35-49","Female","377116","573264"
"LIMPOPO","35-49","Male","249501","493423"
"LIMPOPO","50-59","Female","199793","265501"
"LIMPOPO","50-59","Male","133854","165831"
"LIMPOPO","60+","Female","296010","372555"
"LIMPOPO","60+","Male","171060","173319"
"LIMPOPO","Unidentified","Female","608",""
"LIMPOPO","Unidentified","Male","86",""
"MPUMALANGA","18-34","Female","274839","681710"
"MPUMALANGA","18-34","Male","234294","729028"
"MPUMALANGA","35-49","Female","240814","451254"
"MPUMALANGA","35-49","Male","212889","457785"
"MPUMALANGA","50-59","Female","117933","197794"
"MPUMALANGA","50-59","Male","95663","151183"
"MPUMALANGA","60+","Female","144094","224305"
"MPUMALANGA","60+","Male","104105","146461"
"MPUMALANGA","Unidentified","Female","157",""
"MPUMALANGA","Unidentified","Male","52",""
"NORTHERN CAPE","18-34","Female","78383","174695"
"NORTHERN CAPE","18-34","Male","74007","182300"
"NORTHERN CAPE","35-49","Female","69465","118328"
"NORTHERN CAPE","35-49","Male","73453","131923"
"NORTHERN CAPE","50-59","Female","37322","57823"
"NORTHERN CAPE","50-59","Male","34751","49198"
"NORTHERN CAPE","60+","Female","46030","80820"
"NORTHERN CAPE","60+","Male","34307","52458"
"NORTHERN CAPE","Unidentified","Female","13",""
"NORTHERN CAPE","Unidentified","Male","8",""
"NORTH WEST","18-34","Female","243279","547199"
"NORTH WEST","18-34","Male","201133","611287"
"NORTH WEST","35-49","Female","216530","386831"
"NORTH WEST","35-49","Male","216559","437698"
"NORTH WEST","50-59","Female","109743","173790"
"NORTH WEST","50-59","Male","109082","168889"
"NORTH WEST","60+","Female","144221","213393"
"NORTH WEST","60+","Male","109089","154160"
"NORTH WEST","Unidentified","Female","124",""
"NORTH WEST","Unidentified","Male","110",""
"WESTERN CAPE","18-34","Female","522319","1010156"
"WESTERN CAPE","18-34","Male","454297","1047625"
"WESTERN CAPE","35-49","Female","477704","744325"
"WESTERN CAPE","35-49","Male","420557","767488"
"WESTERN CAPE","50-59","Female","245189","368383"
"WESTERN CAPE","50-59","Male","212527","315766"
"WESTERN CAPE","60+","Female","321635","422288"
"WESTERN CAPE","60+","Male","239294","300872"
"WESTERN CAPE","Unidentified","Female","116",""
"WESTERN CAPE","Unidentified","Male","69",""
